'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	2000	0	1000.5	3583	0.4668635059455712	1000.5	3547	0.46217271995225817	2.0	274388	35.75264964258817	4.5	767462	99.99999999999999	4.5	767462	99.99999999999999
CassandraWriteRequest	2000	1	3001.5	3760	0.48992653707936024	3001.5	3785	0.4931840273524943	6.0	180424	23.50917700159747	13.5	0	0.0	13.5	0	0.0
CassandraWriteRequest	2000	2	5002.5	3987	0.5195045487594173	5002.5	3998	0.5209378444795963	10.0	103554	13.493045909764913	22.5	0	0.0	22.5	0	0.0
CassandraWriteRequest	2000	3	7003.5	3519	0.458524330846348	7003.5	3477	0.45305174718748287	14.0	59394	7.739015091300937	31.5	0	0.0	31.5	0	0.0
CassandraWriteRequest	2000	4	9004.5	3865	0.5036079962265232	9004.5	3905	0.5088199806635377	18.0	35422	4.615472818198165	40.5	0	0.0	40.5	0	0.0
CassandraWriteRequest	2000	5	11005.5	3962	0.5162470584862833	11005.5	3955	0.5153349612098058	22.0	23580	3.0724648256200306	49.5	0	0.0	49.5	0	0.0
CassandraWriteRequest	2000	6	13006.5	3928	0.511816871714821	13006.5	3905	0.5088199806635377	26.0	16352	2.1306592378515155	58.5	0	0.0	58.5	0	0.0
CassandraWriteRequest	2000	7	15007.5	3906	0.5089502802744631	15007.5	3931	0.5122077705475971	30.0	12596	1.6412538992158567	67.5	0	0.0	67.5	0	0.0
CassandraWriteRequest	2000	8	17008.5	3740	0.487320544860853	17008.5	3683	0.47989346703810737	34.0	9319	1.2142620742134462	76.5	0	0.0	76.5	0	0.0
CassandraWriteRequest	2000	9	19009.5	3286	0.42816452150073875	19009.5	3350	0.4365036965999619	38.0	7729	1.007085692842121	85.5	0	0.0	85.5	0	0.0
CassandraWriteRequest	2000	10	21010.5	4000	0.5211984437014471	21010.5	4000	0.5211984437014471	42.0	6079	0.7920913348152742	94.5	0	0.0	94.5	0	0.0
CassandraWriteRequest	2000	11	23011.5	3910	0.5094714787181644	23011.5	3853	0.5020444008954189	46.0	4893	0.6375559962577951	103.5	0	0.0	103.5	0	0.0
CassandraWriteRequest	2000	12	25012.5	3936	0.5128592686022239	25012.5	3993	0.5202863464249695	50.0	4487	0.5846543542220982	112.5	0	0.0	112.5	0	0.0
CassandraWriteRequest	2000	13	27013.5	3470	0.4521396499110053	27013.5	3407	0.44393077442270756	54.0	3894	0.5073866849433587	121.5	0	0.0	121.5	0	0.0
CassandraWriteRequest	2000	14	29014.5	3923	0.5111653736601942	29014.5	3975	0.517940953428313	58.0	3146	0.40992257597118814	130.5	0	0.0	130.5	0	0.0
CassandraWriteRequest	2000	15	31015.5	3759	0.48979623746843487	31015.5	3755	0.4892750390247334	62.0	2777	0.3618420195397296	139.5	0	0.0	139.5	0	0.0
CassandraWriteRequest	2000	16	33016.5	3950	0.514683463155179	33016.5	3965	0.5166379573190594	66.0	2225	0.28991663430892994	148.5	0	0.0	148.5	0	0.0
CassandraWriteRequest	2000	17	35017.5	3977	0.5182015526501638	35017.5	3968	0.5170288561518355	70.0	1983	0.25838412846499237	157.5	0	0.0	157.5	0	0.0
CassandraWriteRequest	2000	18	37018.5	3905	0.5088199806635377	37018.5	3913	0.5098623775509405	74.0	1790	0.23323630355639757	166.5	0	0.0	166.5	0	0.0
CassandraWriteRequest	2000	19	39019.5	3999	0.5210681440905217	39019.5	4000	0.5211984437014471	78.0	1841	0.239881583713591	175.5	0	0.0	175.5	0	0.0
CassandraWriteRequest	2000	20	41020.5	3977	0.5182015526501638	41020.5	3977	0.5182015526501638	82.0	1528	0.19909780549395278	184.5	0	0.0	184.5	0	0.0
CassandraWriteRequest	2000	21	43021.5	3865	0.5036079962265232	43021.5	3851	0.5017838016735682	86.0	1696	0.22098814012941356	193.5	0	0.0	193.5	0	0.0
CassandraWriteRequest	2000	22	45022.5	3939	0.513250167435	45022.5	3948	0.5144228639333283	90.0	1275	0.16613200392983626	202.5	0	0.0	202.5	0	0.0
CassandraWriteRequest	2000	23	47023.5	3789	0.49370522579619575	47023.5	3737	0.4869296460280769	94.0	1050	0.13681459147162986	211.5	0	0.0	211.5	0	0.0
CassandraWriteRequest	2000	24	49024.5	3826	0.49852631140043413	49024.5	3861	0.5030867977828217	98.0	932	0.12143923738243717	220.5	0	0.0	220.5	0	0.0
