'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	3000	0	1500.0	8967	0.5104271262389257	1500.0	8913	0.5073532927587314	3.5	977344	55.633198312351574	6.0	1756764	100.0	6.0	1756764	100.0
CassandraWriteRequest	3000	1	4500.0	8881	0.5055317618075051	4500.0	8935	0.5086055952876994	10.5	584497	33.27123051246497	18.0	0	0.0	18.0	0	0.0
CassandraWriteRequest	3000	2	7500.0	8686	0.4944318075734703	7500.0	8622	0.4907887456710179	17.5	132995	7.570453401822897	30.0	0	0.0	30.0	0	0.0
CassandraWriteRequest	3000	3	10500.0	8815	0.5017748542206011	10500.0	8879	0.5054179161230535	24.5	29076	1.655088560557935	42.0	0	0.0	42.0	0	0.0
CassandraWriteRequest	3000	4	13500.0	8811	0.5015471628516978	13500.0	8809	0.5014333171672462	31.5	10106	0.5752622435341344	54.0	0	0.0	54.0	0	0.0
CassandraWriteRequest	3000	5	16500.0	8908	0.5070686785476023	16500.0	8847	0.5035963851718273	38.5	4871	0.277271164481968	66.0	0	0.0	66.0	0	0.0
CassandraWriteRequest	3000	6	19500.0	8705	0.4955133415757609	19500.0	8767	0.4990425577937617	45.5	2368	0.13479329039074117	78.0	0	0.0	78.0	0	0.0
CassandraWriteRequest	3000	7	22500.0	8702	0.49534257304908347	22500.0	8639	0.4917564339888568	52.5	1449	0.08248119838521281	90.0	0	0.0	90.0	0	0.0
CassandraWriteRequest	3000	8	25500.0	8655	0.4926671994644699	25500.0	8719	0.49631026136692236	59.5	1047	0.05959821581043328	102.0	0	0.0	102.0	0	0.0
CassandraWriteRequest	3000	9	28500.0	9000	0.5123055800323777	28500.0	9000	0.5123055800323777	66.5	1190	0.0677381822487255	114.0	0	0.0	114.0	0	0.0
