'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	1500	0	1500.5	4486	0.5066825395570425	1500.5	4486	0.5066825395570425	3.5	587953	66.40782861796295	6.0	885367	100.0	6.0	885367	100.0
CassandraWriteRequest	1500	1	4501.5	4467	0.5045365368259717	4501.5	4467	0.5045365368259717	10.5	221958	25.0696039043696	18.0	0	0.0	18.0	0	0.0
CassandraWriteRequest	1500	2	7502.5	4458	0.503520009216517	7502.5	4455	0.5031811666800321	17.5	51306	5.794885058964248	30.0	0	0.0	30.0	0	0.0
CassandraWriteRequest	1500	3	10503.5	4433	0.5006963214124764	10503.5	4436	0.5010351639489613	24.5	11607	1.3109817736599625	42.0	0	0.0	42.0	0	0.0
CassandraWriteRequest	1500	4	13504.5	4473	0.5052142218989414	13504.5	4460	0.5037459042408402	31.5	3116	0.35194444789561846	54.0	0	0.0	54.0	0	0.0
CassandraWriteRequest	1500	5	16505.5	4482	0.506230749508396	16505.5	4491	0.5072472771178506	38.5	1505	0.1699860058032432	66.0	0	0.0	66.0	0	0.0
CassandraWriteRequest	1500	6	19506.5	4496	0.5078120146786587	19506.5	4500	0.5082638047273051	45.5	632	0.07138282768614597	78.0	0	0.0	78.0	0	0.0
CassandraWriteRequest	1500	7	22507.5	4500	0.5082638047273051	22507.5	4500	0.5082638047273051	52.5	461	0.052068803106508375	90.0	0	0.0	90.0	0	0.0
CassandraWriteRequest	1500	8	25508.5	4500	0.5082638047273051	25508.5	4500	0.5082638047273051	59.5	514	0.058055021251074417	102.0	0	0.0	102.0	0	0.0
CassandraWriteRequest	1500	9	28509.5	4478	0.5057789594597495	28509.5	4476	0.5055530644354262	66.5	406	0.04585668993761909	114.0	0	0.0	114.0	0	0.0
CassandraWriteRequest	1500	10	31510.5	4485	0.5065695920448808	31510.5	4483	0.5063436970205576	73.5	391	0.04416247725519474	126.0	0	0.0	126.0	0	0.0
CassandraWriteRequest	1500	11	34511.5	4495	0.507699067166497	34511.5	4499	0.5081508572151435	80.5	413	0.04664732252275045	138.0	0	0.0	138.0	0	0.0
CassandraWriteRequest	1500	12	37512.5	4340	0.49019220278144543	37512.5	4327	0.48872388512334436	87.5	603	0.0681073498334589	150.0	0	0.0	150.0	0	0.0
CassandraWriteRequest	1500	13	40513.5	4224	0.47709029137069714	40513.5	4237	0.47855860902879827	94.5	349	0.03941868174440656	162.0	0	0.0	162.0	0	0.0
CassandraWriteRequest	1500	14	43514.5	4500	0.5082638047273051	43514.5	4500	0.5082638047273051	101.5	403	0.04551784740113422	174.0	0	0.0	174.0	0	0.0
CassandraWriteRequest	1500	15	46515.5	4500	0.5082638047273051	46515.5	4500	0.5082638047273051	108.5	674	0.07612662319693415	186.0	0	0.0	186.0	0	0.0
CassandraWriteRequest	1500	16	49516.5	4500	0.5082638047273051	49516.5	4500	0.5082638047273051	115.5	567	0.06404123939564045	198.0	0	0.0	198.0	0	0.0
CassandraWriteRequest	1500	17	52517.5	4500	0.5082638047273051	52517.5	4500	0.5082638047273051	122.5	256	0.028914563113375584	210.0	0	0.0	210.0	0	0.0
CassandraWriteRequest	1500	18	55518.5	4500	0.5082638047273051	55518.5	4500	0.5082638047273051	129.5	368	0.041564684475477405	222.0	0	0.0	222.0	0	0.0
CassandraWriteRequest	1500	19	58519.5	4465	0.5043106418016484	58519.5	4465	0.5043106418016484	136.5	371	0.041903527011962274	234.0	0	0.0	234.0	0	0.0
CassandraWriteRequest	1500	20	61520.5	4476	0.5055530644354262	61520.5	4472	0.5051012743867798	143.5	306	0.034561938721456756	246.0	0	0.0	246.0	0	0.0
CassandraWriteRequest	1500	21	64521.5	4496	0.5078120146786587	64521.5	4500	0.5082638047273051	150.5	66	0.007454535802667143	258.0	0	0.0	258.0	0	0.0
CassandraWriteRequest	1500	22	67522.5	4500	0.5082638047273051	67522.5	4498	0.5080379097029819	157.5	39	0.004404952974303312	270.0	0	0.0	270.0	0	0.0
CassandraWriteRequest	1500	23	70523.5	4341	0.49030515029360705	70523.5	4294	0.48499661722201076	164.5	130	0.014683176581011039	282.0	0	0.0	282.0	0	0.0
CassandraWriteRequest	1500	24	73524.5	4396	0.49651726346249636	73524.5	4420	0.4992280037543753	171.5	117	0.013214858922909935	294.0	0	0.0	294.0	0	0.0
CassandraWriteRequest	1500	25	76525.5	4383	0.49504894580439524	76525.5	4344	0.49064399283009197	178.5	40	0.004517900486464935	306.0	0	0.0	306.0	0	0.0
CassandraWriteRequest	1500	26	79526.5	4436	0.5010351639489613	79526.5	4500	0.5082638047273051	185.5	63	0.007115693266182273	318.0	0	0.0	318.0	0	0.0
CassandraWriteRequest	1500	27	82527.5	4500	0.5082638047273051	82527.5	4453	0.5029552716557089	192.5	87	0.009826433558061233	330.0	0	0.0	330.0	0	0.0
CassandraWriteRequest	1500	28	85528.5	4397	0.496630210974658	85528.5	4434	0.5008092689246381	199.5	33	0.0037272679013335714	342.0	0	0.0	342.0	0	0.0
CassandraWriteRequest	1500	29	88529.5	4490	0.5071343296056889	88529.5	4500	0.5082638047273051	206.5	12	0.0013553701459394804	354.0	0	0.0	354.0	0	0.0
CassandraWriteRequest	1500	30	91530.5	4434	0.5008092689246381	91530.5	4434	0.5008092689246381	213.5	0	0.0	366.0	0	0.0	366.0	0	0.0
CassandraWriteRequest	1500	31	94531.5	4500	0.5082638047273051	94531.5	4500	0.5082638047273051	220.5	28	0.0031625303405254544	378.0	0	0.0	378.0	0	0.0
CassandraWriteRequest	1500	32	97532.5	4500	0.5082638047273051	97532.5	4466	0.50442358931381	227.5	40	0.004517900486464935	390.0	0	0.0	390.0	0	0.0
CassandraWriteRequest	1500	33	100533.5	4411	0.49821147614492073	100533.5	4445	0.5020516915584159	234.5	10	0.0011294751216162338	402.0	0	0.0	402.0	0	0.0
CassandraWriteRequest	1500	34	103534.5	4500	0.5082638047273051	103534.5	4500	0.5082638047273051	241.5	25	0.002823687804040584	414.0	0	0.0	414.0	0	0.0
CassandraWriteRequest	1500	35	106535.5	4500	0.5082638047273051	106535.5	4500	0.5082638047273051	248.5	40	0.004517900486464935	426.0	0	0.0	426.0	0	0.0
CassandraWriteRequest	1500	36	109536.5	4500	0.5082638047273051	109536.5	4500	0.5082638047273051	255.5	24	0.0027107402918789608	438.0	0	0.0	438.0	0	0.0
CassandraWriteRequest	1500	37	112537.5	4500	0.5082638047273051	112537.5	4500	0.5082638047273051	262.5	52	0.005873270632404415	450.0	0	0.0	450.0	0	0.0
CassandraWriteRequest	1500	38	115538.5	4500	0.5082638047273051	115538.5	4467	0.5045365368259717	269.5	2	2.2589502432324675E-4	462.0	0	0.0	462.0	0	0.0
CassandraWriteRequest	1500	39	118539.5	4274	0.4827376669787783	118539.5	4280	0.48341535205174807	276.5	2	2.2589502432324675E-4	474.0	0	0.0	474.0	0	0.0
CassandraWriteRequest	1500	40	121540.5	4241	0.47901039907744475	121540.5	4208	0.47528313117611115	283.5	0	0.0	486.0	0	0.0	486.0	0	0.0
CassandraWriteRequest	1500	41	124541.5	4362	0.49267704804900114	124541.5	4422	0.49945389877869856	290.5	0	0.0	498.0	0	0.0	498.0	0	0.0
CassandraWriteRequest	1500	42	127542.5	4498	0.5080379097029819	127542.5	4498	0.5080379097029819	297.5	5	5.647375608081169E-4	510.0	0	0.0	510.0	0	0.0
CassandraWriteRequest	1500	43	130543.5	4500	0.5082638047273051	130543.5	4500	0.5082638047273051	304.5	24	0.0027107402918789608	522.0	0	0.0	522.0	0	0.0
CassandraWriteRequest	1500	44	133544.5	4473	0.5052142218989414	133544.5	4473	0.5052142218989414	311.5	12	0.0013553701459394804	534.0	0	0.0	534.0	0	0.0
CassandraWriteRequest	1500	45	136545.5	4500	0.5082638047273051	136545.5	4500	0.5082638047273051	318.5	9	0.0010165276094546104	546.0	0	0.0	546.0	0	0.0
CassandraWriteRequest	1500	46	139546.5	4500	0.5082638047273051	139546.5	4500	0.5082638047273051	325.5	2	2.2589502432324675E-4	558.0	0	0.0	558.0	0	0.0
CassandraWriteRequest	1500	47	142547.5	4327	0.48872388512334436	142547.5	4275	0.4828506144909399	332.5	1	1.1294751216162337E-4	570.0	0	0.0	570.0	0	0.0
CassandraWriteRequest	1500	48	145548.5	4426	0.49990568882734504	145548.5	4478	0.5057789594597495	339.5	2	2.2589502432324675E-4	582.0	0	0.0	582.0	0	0.0
CassandraWriteRequest	1500	49	148549.5	4500	0.5082638047273051	148549.5	4500	0.5082638047273051	346.5	1	1.1294751216162337E-4	594.0	0	0.0	594.0	0	0.0
CassandraWriteRequest	1500	50	151550.5	4500	0.5082638047273051	151550.5	4500	0.5082638047273051	353.5	2	2.2589502432324675E-4	606.0	0	0.0	606.0	0	0.0
CassandraWriteRequest	1500	51	154551.5	4500	0.5082638047273051	154551.5	4500	0.5082638047273051	360.5	3	3.388425364848701E-4	618.0	0	0.0	618.0	0	0.0
