'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	3500	0	1500.5	10412	0.5075239004664326	1500.5	10388	0.5063540413028527	3.0	1265279	61.67492635980286	5.5	2051529	100.0	5.5	2051529	100.0
CassandraWriteRequest	3500	1	4501.5	10159	0.49519163511702735	4501.5	10180	0.4962152618851598	9.0	467984	22.811473783699867	16.5	0	0.0	16.5	0	0.0
CassandraWriteRequest	3500	2	7502.5	10238	0.499042421530478	7502.5	10186	0.4965077266760548	15.0	174643	8.512821412712178	27.5	0	0.0	27.5	0	0.0
CassandraWriteRequest	3500	3	10503.5	10414	0.5076213887300642	10503.5	10433	0.5085475272345651	21.0	73139	3.565097056878065	38.5	0	0.0	38.5	0	0.0
CassandraWriteRequest	3500	4	13504.5	10048	0.4897810364854701	13504.5	10081	0.4913895928353925	27.0	31295	1.5254476051764319	49.5	0	0.0	49.5	0	0.0
CassandraWriteRequest	3500	5	16505.5	10496	0.5116184075389624	16505.5	10499	0.5117646399344099	33.0	12996	0.63347873707854	60.5	0	0.0	60.5	0	0.0
CassandraWriteRequest	3500	6	19506.5	10385	0.5062078089074051	19506.5	10321	0.503088184471192	39.0	5616	0.273747044277707	71.5	0	0.0	71.5	0	0.0
CassandraWriteRequest	3500	7	22507.5	10261	0.5001635365622421	22507.5	10312	0.5026494872848495	45.0	2561	0.12483372158034325	82.5	0	0.0	82.5	0	0.0
CassandraWriteRequest	3500	8	25508.5	10338	0.5039168347120612	25508.5	10345	0.5042580436347719	51.0	1630	0.07945293485980456	93.5	0	0.0	93.5	0	0.0
CassandraWriteRequest	3500	9	28509.5	10493	0.511472175143515	28509.5	10438	0.5087912478936442	57.0	1378	0.06716941364221515	104.5	0	0.0	104.5	0	0.0
CassandraWriteRequest	3500	10	31510.5	10351	0.504550508425667	31510.5	10404	0.507133947411906	63.0	1350	0.06580457795137189	115.5	0	0.0	115.5	0	0.0
CassandraWriteRequest	3500	11	34511.5	10301	0.5021133018348753	34511.5	10245	0.49938363045318884	69.0	1328	0.0647322070514236	126.5	0	0.0	126.5	0	0.0
CassandraWriteRequest	3500	12	37512.5	9894	0.48227444018583215	37512.5	9920	0.4835417876130437	75.0	1476	0.07194633856016659	137.5	0	0.0	137.5	0	0.0
CassandraWriteRequest	3500	13	40513.5	10404	0.507133947411906	40513.5	10401	0.5069877150164585	81.0	1183	0.0576643079381281	148.5	0	0.0	148.5	0	0.0
CassandraWriteRequest	3500	14	43514.5	9232	0.450005824923752	43514.5	9209	0.44888470989198787	87.0	1050	0.051181338406622576	159.5	0	0.0	159.5	0	0.0
CassandraWriteRequest	3500	15	46515.5	10416	0.5077188769936959	46515.5	10455	0.5096198981345134	93.0	848	0.04133502377982471	170.5	0	0.0	170.5	0	0.0
CassandraWriteRequest	3500	16	49516.5	9794	0.47740002700424905	49516.5	9819	0.4786186302996448	99.0	784	0.038215399343611525	181.5	0	0.0	181.5	0	0.0
CassandraWriteRequest	3500	17	52517.5	10500	0.5118133840662258	52517.5	10500	0.5118133840662258	105.0	852	0.04153000030708803	192.5	0	0.0	192.5	0	0.0
CassandraWriteRequest	3500	18	55518.5	10500	0.5118133840662258	55518.5	10500	0.5118133840662258	111.0	843	0.041091303120745555	203.5	0	0.0	203.5	0	0.0
CassandraWriteRequest	3500	19	58519.5	10500	0.5118133840662258	58519.5	10500	0.5118133840662258	117.0	784	0.038215399343611525	214.5	0	0.0	214.5	0	0.0
CassandraWriteRequest	3500	20	61520.5	10342	0.5041118112393245	61520.5	10278	0.5009921868031113	123.0	583	0.028417828848629485	225.5	0	0.0	225.5	0	0.0
CassandraWriteRequest	3500	21	64521.5	10364	0.5051841821392727	64521.5	10427	0.50825506244367	129.0	572	0.027881643398655346	236.5	0	0.0	236.5	0	0.0
CassandraWriteRequest	3500	22	67522.5	10362	0.5050866938756411	67522.5	10299	0.5020158135712437	135.0	454	0.022129835844387283	247.5	0	0.0	247.5	0	0.0
CassandraWriteRequest	3500	23	70523.5	9956	0.48529657635841367	70523.5	9956	0.48529657635841367	141.0	334	0.016280540026487562	258.5	0	0.0	258.5	0	0.0
CassandraWriteRequest	3500	24	73524.5	10436	0.5086937596300125	73524.5	10500	0.5118133840662258	147.0	343	0.01671923721283004	269.5	0	0.0	269.5	0	0.0
CassandraWriteRequest	3500	25	76525.5	10500	0.5118133840662258	76525.5	10500	0.5118133840662258	153.0	274	0.0133558921175377	280.5	0	0.0	280.5	0	0.0
CassandraWriteRequest	3500	26	79526.5	10500	0.5118133840662258	79526.5	10500	0.5118133840662258	159.0	173	0.008432734804138767	291.5	0	0.0	291.5	0	0.0
CassandraWriteRequest	3500	27	82527.5	10429	0.5083525507073018	82527.5	10425	0.5081575741800384	165.0	247	0.012039800558510262	302.5	0	0.0	302.5	0	0.0
CassandraWriteRequest	3500	28	85528.5	9694	0.47252561382266595	85528.5	9687	0.4721844048999551	171.0	243	0.01184482403124694	313.5	0	0.0	313.5	0	0.0
CassandraWriteRequest	3500	29	88529.5	10421	0.5079625976527751	88529.5	10409	0.5073776680709852	177.0	240	0.011698591635799446	324.5	0	0.0	324.5	0	0.0
CassandraWriteRequest	3500	30	91530.5	10450	0.5093761774754342	91530.5	10438	0.5087912478936442	183.0	164	0.007994037617796287	335.5	0	0.0	335.5	0	0.0
CassandraWriteRequest	3500	31	94531.5	10415	0.5076701328618801	94531.5	10447	0.5092299450799866	189.0	146	0.007116643245111329	346.5	0	0.0	346.5	0	0.0
CassandraWriteRequest	3500	32	97532.5	9363	0.4563913061916259	97532.5	9302	0.4534179141508602	195.0	146	0.007116643245111329	357.5	0	0.0	357.5	0	0.0
CassandraWriteRequest	3500	33	100533.5	10372	0.5055741351937993	100533.5	10435	0.5086450154981967	201.0	99	0.004825669049767271	368.5	0	0.0	368.5	0	0.0
CassandraWriteRequest	3500	34	103534.5	10406	0.5072314356755376	103534.5	10401	0.5069877150164585	207.0	107	0.0052156221042939195	379.5	0	0.0	379.5	0	0.0
CassandraWriteRequest	3500	35	106535.5	10467	0.5102048277163033	106535.5	10459	0.5098148746617767	213.0	72	0.0035095774907398336	390.5	0	0.0	390.5	0	0.0
CassandraWriteRequest	3500	36	109536.5	10480	0.5108385014299092	109536.5	10493	0.511472175143515	219.0	32	0.0015598122181065927	401.5	0	0.0	401.5	0	0.0
CassandraWriteRequest	3500	37	112537.5	10483	0.5109847338253566	112537.5	10478	0.5107410131662774	225.0	9	4.386971863424792E-4	412.5	0	0.0	412.5	0	0.0
CassandraWriteRequest	3500	38	115538.5	10478	0.5107410131662774	115538.5	10482	0.5109359896935408	231.0	3	1.4623239544749308E-4	423.5	0	0.0	423.5	0	0.0
CassandraWriteRequest	3500	39	118539.5	9795	0.4774487711360649	118539.5	9733	0.47442663496348336	237.0	5	2.437206590791551E-4	434.5	0	0.0	434.5	0	0.0
CassandraWriteRequest	3500	40	121540.5	10127	0.49363182289892077	121540.5	10177	0.4960690294897123	243.0	17	8.286502408691274E-4	445.5	0	0.0	445.5	0	0.0
CassandraWriteRequest	3500	41	124541.5	10418	0.5078163652573277	124541.5	10412	0.5075239004664326	249.0	34	0.0016573004817382548	456.5	0	0.0	456.5	0	0.0
CassandraWriteRequest	3500	42	127542.5	10043	0.489537315826391	127542.5	9999	0.4873925740264944	255.0	7	3.4120892271081717E-4	467.5	0	0.0	467.5	0	0.0
CassandraWriteRequest	3500	43	130543.5	9959	0.48544280875386114	130543.5	9959	0.48544280875386114	261.0	8	3.899530545266482E-4	478.5	0	0.0	478.5	0	0.0
CassandraWriteRequest	3500	44	133544.5	10384	0.5061590647755894	133544.5	10433	0.5085475272345651	267.0	0	0.0	489.5	0	0.0	489.5	0	0.0
CassandraWriteRequest	3500	45	136545.5	10380	0.5059640882483261	136545.5	10395	0.5066952502255635	273.0	9	4.386971863424792E-4	500.5	0	0.0	500.5	0	0.0
CassandraWriteRequest	3500	46	139546.5	10500	0.5118133840662258	139546.5	10487	0.5111797103526199	279.0	7	3.4120892271081717E-4	511.5	0	0.0	511.5	0	0.0
CassandraWriteRequest	3500	47	142547.5	10459	0.5098148746617767	142547.5	10457	0.509717386398145	285.0	13	6.336737136058033E-4	522.5	0	0.0	522.5	0	0.0
CassandraWriteRequest	3500	48	145548.5	10182	0.49631275014879145	145548.5	10133	0.4939242876898158	291.0	4	1.949765272633241E-4	533.5	0	0.0	533.5	0	0.0
CassandraWriteRequest	3500	49	148549.5	10384	0.5061590647755894	148549.5	10418	0.5078163652573277	297.0	0	0.0	544.5	0	0.0	544.5	0	0.0
CassandraWriteRequest	3500	50	151550.5	10406	0.5072314356755376	151550.5	10406	0.5072314356755376	303.0	0	0.0	555.5	0	0.0	555.5	0	0.0
CassandraWriteRequest	3500	51	154551.5	10422	0.508011341784591	154551.5	10394	0.5066465060937476	309.0	2	9.748826363166205E-5	566.5	0	0.0	566.5	0	0.0
CassandraWriteRequest	3500	52	157552.5	10332	0.5036243699211661	157552.5	10390	0.5064515295664843	315.0	1	4.874413181583102E-5	577.5	0	0.0	577.5	0	0.0
CassandraWriteRequest	3500	53	160553.5	9897	0.48242067258127963	160553.5	9839	0.4795935129359614	321.0	0	0.0	588.5	0	0.0	588.5	0	0.0
CassandraWriteRequest	3500	54	163554.5	9782	0.4768150974224591	163554.5	9776	0.4765226326315641	327.0	0	0.0	599.5	0	0.0	599.5	0	0.0
CassandraWriteRequest	3500	55	166555.5	10436	0.5086937596300125	166555.5	10499	0.5117646399344099	333.0	0	0.0	610.5	0	0.0	610.5	0	0.0
CassandraWriteRequest	3500	56	169556.5	10499	0.5117646399344099	169556.5	10500	0.5118133840662258	339.0	1	4.874413181583102E-5	621.5	0	0.0	621.5	0	0.0
CassandraWriteRequest	3500	57	172557.5	10306	0.5023570224939545	172557.5	10242	0.4992373980577413	345.0	3	1.4623239544749308E-4	632.5	0	0.0	632.5	0	0.0
CassandraWriteRequest	3500	58	175558.5	9967	0.4858327618083878	175558.5	9972	0.486076482467467	351.0	0	0.0	643.5	0	0.0	643.5	0	0.0
CassandraWriteRequest	3500	59	178559.5	10213	0.49782381823508226	178559.5	10214	0.4978725623668981	357.0	0	0.0	654.5	0	0.0	654.5	0	0.0
CassandraWriteRequest	3500	60	181560.5	10327	0.5033806492620869	181560.5	10346	0.5043067877665878	363.0	13	6.336737136058033E-4	665.5	0	0.0	665.5	0	0.0
CassandraWriteRequest	3500	61	184561.5	10314	0.5027469755484811	184561.5	10335	0.5037706023166136	369.0	15	7.311619772374653E-4	676.5	0	0.0	676.5	0	0.0
CassandraWriteRequest	3500	62	187562.5	10370	0.5054766469301677	187562.5	10370	0.5054766469301677	375.0	2	9.748826363166205E-5	687.5	0	0.0	687.5	0	0.0
CassandraWriteRequest	3500	63	190563.5	10417	0.5077676211255118	190563.5	10371	0.5055253910619836	381.0	1	4.874413181583102E-5	698.5	0	0.0	698.5	0	0.0
CassandraWriteRequest	3500	64	193564.5	10427	0.50825506244367	193564.5	10483	0.5109847338253566	387.0	0	0.0	709.5	0	0.0	709.5	0	0.0
CassandraWriteRequest	3500	65	196565.5	10312	0.5026494872848495	196565.5	10278	0.5009921868031113	393.0	2	9.748826363166205E-5	720.5	0	0.0	720.5	0	0.0
CassandraWriteRequest	3500	66	199566.5	10104	0.49251070786715667	199566.5	10084	0.49153582523084005	399.0	2	9.748826363166205E-5	731.5	0	0.0	731.5	0	0.0
CassandraWriteRequest	3500	67	202567.5	10169	0.49567907643518566	202567.5	10168	0.49563033230336984	405.0	0	0.0	742.5	0	0.0	742.5	0	0.0
CassandraWriteRequest	3500	68	205568.5	10350	0.5045017642938511	205568.5	10349	0.5044530201620353	411.0	1	4.874413181583102E-5	753.5	0	0.0	753.5	0	0.0
CassandraWriteRequest	3500	69	208569.5	10391	0.5065002736983002	208569.5	10451	0.5094249216072501	417.0	0	0.0	764.5	0	0.0	764.5	0	0.0
CassandraWriteRequest	3500	70	211570.5	8291	0.404137596885055	211570.5	8232	0.401261693107921	423.0	1	4.874413181583102E-5	775.5	0	0.0	775.5	0	0.0
CassandraWriteRequest	3500	71	214571.5	10173	0.495874052962449	214571.5	10180	0.4962152618851598	429.0	13	6.336737136058033E-4	786.5	0	0.0	786.5	0	0.0
CassandraWriteRequest	3500	72	217572.5	10258	0.5000173041667947	217572.5	10256	0.499919815903163	435.0	28	0.0013648356908432687	797.5	0	0.0	797.5	0	0.0
