'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	200	0	1500.5	600	0.5036895257763114	1500.5	600	0.5036895257763114	2.5	96146	80.71288857548207	3.0	119121	100.0	3.0	119121	100.0
CassandraWriteRequest	200	1	4501.5	593	0.49781314797558784	4501.5	593	0.49781314797558784	7.5	9437	7.922196757918419	9.0	0	0.0	9.0	0	0.0
CassandraWriteRequest	200	2	7502.5	593	0.49781314797558784	7502.5	593	0.49781314797558784	12.5	2952	2.4781524668194526	15.0	0	0.0	15.0	0	0.0
CassandraWriteRequest	200	3	10503.5	600	0.5036895257763114	10503.5	600	0.5036895257763114	17.5	1349	1.1324619504537403	21.0	0	0.0	21.0	0	0.0
CassandraWriteRequest	200	4	13504.5	599	0.5028500432333509	13504.5	599	0.5028500432333509	22.5	1005	0.8436799556753217	27.0	0	0.0	27.0	0	0.0
CassandraWriteRequest	200	5	16505.5	593	0.49781314797558784	16505.5	590	0.49529470034670625	27.5	819	0.6875362026846652	33.0	0	0.0	33.0	0	0.0
CassandraWriteRequest	200	6	19506.5	591	0.4961341828896668	19506.5	590	0.49529470034670625	32.5	898	0.7538553235785461	39.0	0	0.0	39.0	0	0.0
CassandraWriteRequest	200	7	22507.5	596	0.5003315956044694	22507.5	598	0.5020105606903904	37.5	1163	0.9763181974630837	45.0	0	0.0	45.0	0	0.0
CassandraWriteRequest	200	8	25508.5	596	0.5003315956044694	25508.5	598	0.5020105606903904	42.5	2754	2.3119349233132698	51.0	0	0.0	51.0	0	0.0
CassandraWriteRequest	200	9	28509.5	593	0.49781314797558784	28509.5	593	0.49781314797558784	47.5	1621	1.3608012021390015	57.0	0	0.0	57.0	0	0.0
CassandraWriteRequest	200	10	31510.5	599	0.5028500432333509	31510.5	599	0.5028500432333509	52.5	215	0.1804887467365116	63.0	0	0.0	63.0	0	0.0
CassandraWriteRequest	200	11	34511.5	586	0.4919367701748642	34511.5	585	0.4910972876319037	57.5	71	0.05960326055019686	69.0	0	0.0	69.0	0	0.0
CassandraWriteRequest	200	12	37512.5	590	0.49529470034670625	37512.5	589	0.49445521780374574	62.5	34	0.02854240646065765	75.0	0	0.0	75.0	0	0.0
CassandraWriteRequest	200	13	40513.5	590	0.49529470034670625	40513.5	590	0.49529470034670625	67.5	29	0.024344993745855054	81.0	0	0.0	81.0	0	0.0
CassandraWriteRequest	200	14	43514.5	598	0.5020105606903904	43514.5	600	0.5036895257763114	72.5	32	0.02686344137473661	87.0	0	0.0	87.0	0	0.0
CassandraWriteRequest	200	15	46515.5	600	0.5036895257763114	46515.5	597	0.5011710781474299	77.5	45	0.03777671443322336	93.0	0	0.0	93.0	0	0.0
CassandraWriteRequest	200	16	49516.5	597	0.5011710781474299	49516.5	600	0.5036895257763114	82.5	46	0.03861619697618388	99.0	0	0.0	99.0	0	0.0
CassandraWriteRequest	200	17	52517.5	589	0.49445521780374574	52517.5	584	0.4902578050889432	87.5	36	0.03022137154657869	105.0	0	0.0	105.0	0	0.0
CassandraWriteRequest	200	18	55518.5	595	0.49949211306150887	55518.5	599	0.5028500432333509	92.5	38	0.03190033663249973	111.0	0	0.0	111.0	0	0.0
CassandraWriteRequest	200	19	58519.5	597	0.5011710781474299	58519.5	598	0.5020105606903904	97.5	34	0.02854240646065765	117.0	0	0.0	117.0	0	0.0
CassandraWriteRequest	200	20	61520.5	599	0.5028500432333509	61520.5	599	0.5028500432333509	102.5	17	0.014271203230328825	123.0	0	0.0	123.0	0	0.0
CassandraWriteRequest	200	21	64521.5	593	0.49781314797558784	64521.5	593	0.49781314797558784	107.5	36	0.03022137154657869	129.0	0	0.0	129.0	0	0.0
CassandraWriteRequest	200	22	67522.5	600	0.5036895257763114	67522.5	600	0.5036895257763114	112.5	16	0.013431720687368306	135.0	0	0.0	135.0	0	0.0
CassandraWriteRequest	200	23	70523.5	600	0.5036895257763114	70523.5	600	0.5036895257763114	117.5	32	0.02686344137473661	141.0	0	0.0	141.0	0	0.0
CassandraWriteRequest	200	24	73524.5	600	0.5036895257763114	73524.5	596	0.5003315956044694	122.5	24	0.020147581031052457	147.0	0	0.0	147.0	0	0.0
CassandraWriteRequest	200	25	76525.5	592	0.49697366543262733	76525.5	592	0.49697366543262733	127.5	22	0.018468615945131422	153.0	0	0.0	153.0	0	0.0
CassandraWriteRequest	200	26	79526.5	596	0.5003315956044694	79526.5	598	0.5020105606903904	132.5	19	0.015950168316249864	159.0	0	0.0	159.0	0	0.0
CassandraWriteRequest	200	27	82527.5	595	0.49949211306150887	82527.5	597	0.5011710781474299	137.5	18	0.015110685773289344	165.0	0	0.0	165.0	0	0.0
CassandraWriteRequest	200	28	85528.5	596	0.5003315956044694	85528.5	595	0.49949211306150887	142.5	12	0.010073790515526228	171.0	0	0.0	171.0	0	0.0
CassandraWriteRequest	200	29	88529.5	599	0.5028500432333509	88529.5	600	0.5036895257763114	147.5	7	0.005876377800723634	177.0	0	0.0	177.0	0	0.0
CassandraWriteRequest	200	30	91530.5	600	0.5036895257763114	91530.5	599	0.5028500432333509	152.5	7	0.005876377800723634	183.0	0	0.0	183.0	0	0.0
CassandraWriteRequest	200	31	94531.5	599	0.5028500432333509	94531.5	600	0.5036895257763114	157.5	2	0.0016789650859210382	189.0	0	0.0	189.0	0	0.0
CassandraWriteRequest	200	32	97532.5	600	0.5036895257763114	97532.5	600	0.5036895257763114	162.5	4	0.0033579301718420764	195.0	0	0.0	195.0	0	0.0
CassandraWriteRequest	200	33	100533.5	599	0.5028500432333509	100533.5	599	0.5028500432333509	167.5	2	0.0016789650859210382	201.0	0	0.0	201.0	0	0.0
CassandraWriteRequest	200	34	103534.5	596	0.5003315956044694	103534.5	593	0.49781314797558784	172.5	4	0.0033579301718420764	207.0	0	0.0	207.0	0	0.0
CassandraWriteRequest	200	35	106535.5	595	0.49949211306150887	106535.5	598	0.5020105606903904	177.5	5	0.004197412714802596	213.0	0	0.0	213.0	0	0.0
