'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	600	0	1500.0	1797	0.5023594399964216	1500.0	1793	0.5012412219886389	1.5	218862	61.18385740483964	3.5	357712	99.99999999999999	3.5	357712	99.99999999999999
CassandraWriteRequest	600	1	4500.0	1794	0.5015207764905846	4500.0	1796	0.5020798854944759	4.5	79074	22.105492686854227	10.5	0	0.0	10.5	0	0.0
CassandraWriteRequest	600	2	7500.0	1791	0.5006821129847474	7500.0	1793	0.5012412219886389	7.5	23307	6.515576776848413	17.5	0	0.0	17.5	0	0.0
CassandraWriteRequest	600	3	10500.0	1787	0.4995638949769647	10500.0	1783	0.49844567696918185	10.5	11311	3.162040971507805	24.5	0	0.0	24.5	0	0.0
CassandraWriteRequest	600	4	13500.0	1789	0.5001230039808561	13500.0	1793	0.5012412219886389	13.5	6521	1.8229749071879051	31.5	0	0.0	31.5	0	0.0
CassandraWriteRequest	600	5	16500.0	1798	0.5026389944983674	16500.0	1797	0.5023594399964216	16.5	3674	1.0270832401484993	38.5	0	0.0	38.5	0	0.0
CassandraWriteRequest	600	6	19500.0	1748	0.4886612694010824	19500.0	1745	0.4878226058952453	19.5	2399	0.6706512501677326	45.5	0	0.0	45.5	0	0.0
CassandraWriteRequest	600	7	22500.0	1785	0.49900478597307324	22500.0	1789	0.5001230039808561	22.5	1548	0.4327503690119425	52.5	0	0.0	52.5	0	0.0
CassandraWriteRequest	600	8	25500.0	1795	0.5018003309925303	25500.0	1795	0.5018003309925303	25.5	1261	0.3525182269535268	59.5	0	0.0	59.5	0	0.0
CassandraWriteRequest	600	9	28500.0	1797	0.5023594399964216	28500.0	1797	0.5023594399964216	28.5	974	0.27228608489511114	66.5	0	0.0	66.5	0	0.0
CassandraWriteRequest	600	10	31500.0	1800	0.5031981035022588	31500.0	1799	0.5029185490003131	31.5	906	0.25327637876280357	73.5	0	0.0	73.5	0	0.0
CassandraWriteRequest	600	11	34500.0	1798	0.5026389944983674	34500.0	1798	0.5026389944983674	34.5	790	0.22084805653710246	80.5	0	0.0	80.5	0	0.0
