'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	1500	0	1000.5	1635	0.2824829473596915	1000.5	1571	0.27142551088811945	1.0	105627	18.24943503410528	5.0	578796	100.0	5.0	578796	100.0
CassandraWriteRequest	1500	1	3001.5	2894	0.5000034554488973	3001.5	2937	0.5074326705782348	3.0	124788	21.559927850227023	15.0	0	0.0	15.0	0	0.0
CassandraWriteRequest	1500	2	5002.5	2524	0.43607765084762157	5002.5	2495	0.4310672499464405	5.0	77016	13.30624261397798	25.0	0	0.0	25.0	0	0.0
CassandraWriteRequest	1500	3	7003.5	2948	0.5093331674717863	7003.5	2998	0.5179717897152019	7.0	54285	9.378952169676362	35.0	0	0.0	35.0	0	0.0
CassandraWriteRequest	1500	4	9004.5	2999	0.5181445621600702	9004.5	2999	0.5181445621600702	9.0	39336	6.796176891339954	45.0	0	0.0	45.0	0	0.0
CassandraWriteRequest	1500	5	11005.5	2974	0.5138252510383624	11005.5	2969	0.5129613888140208	11.0	29558	5.10680792541759	55.0	0	0.0	55.0	0	0.0
CassandraWriteRequest	1500	6	13006.5	2995	0.5174534723805969	13006.5	3000	0.5183173346049385	13.0	22164	3.8293284680612856	65.0	0	0.0	65.0	0	0.0
CassandraWriteRequest	1500	7	15007.5	2694	0.46544896647523476	15007.5	2658	0.45922915845997553	15.0	16876	2.9157077795976476	75.0	0	0.0	75.0	0	0.0
CassandraWriteRequest	1500	8	17008.5	2904	0.5017311798975804	17008.5	2928	0.50587771857442	17.0	13296	2.2971824269690875	85.0	0	0.0	85.0	0	0.0
CassandraWriteRequest	1500	9	19009.5	2963	0.511924754144811	19009.5	2971	0.5133069337037575	19.0	10637	1.8377804960642437	95.0	0	0.0	95.0	0	0.0
CassandraWriteRequest	1500	10	21010.5	2936	0.5072598981333665	21010.5	2940	0.5079509879128398	21.0	8699	1.5029474979094533	105.0	0	0.0	105.0	0	0.0
CassandraWriteRequest	1500	11	23011.5	3000	0.5183173346049385	23011.5	3000	0.5183173346049385	23.0	7169	1.2386056572609347	115.0	0	0.0	115.0	0	0.0
CassandraWriteRequest	1500	12	25012.5	3000	0.5183173346049385	25012.5	3000	0.5183173346049385	25.0	6341	1.0955500729099716	125.0	0	0.0	125.0	0	0.0
CassandraWriteRequest	1500	13	27013.5	2785	0.48117125895825125	27013.5	2721	0.4701138224866792	27.0	5359	0.9258875320492885	135.0	0	0.0	135.0	0	0.0
CassandraWriteRequest	1500	14	29014.5	2922	0.5048410839052101	29014.5	2959	0.5112336643653377	29.0	4355	0.7524239974015023	145.0	0	0.0	145.0	0	0.0
CassandraWriteRequest	1500	15	31015.5	2968	0.5127886163691525	31015.5	2992	0.516935155045992	31.0	3955	0.6833150194541773	155.0	0	0.0	155.0	0	0.0
CassandraWriteRequest	1500	16	33016.5	2935	0.5070871256884981	33016.5	2929	0.5060504910192883	33.0	3547	0.6128238619479056	165.0	0	0.0	165.0	0	0.0
CassandraWriteRequest	1500	17	35017.5	2928	0.50587771857442	35017.5	2919	0.5043227665706052	35.0	3282	0.5670391640578027	175.0	0	0.0	175.0	0	0.0
CassandraWriteRequest	1500	18	37018.5	2966	0.5124430714794158	37018.5	2978	0.5145163408178356	37.0	3024	0.522463873281778	185.0	0	0.0	185.0	0	0.0
CassandraWriteRequest	1500	19	39019.5	2991	0.5167623826011237	39019.5	2994	0.5172806999357287	39.0	2685	0.46389401447142	195.0	0	0.0	195.0	0	0.0
