'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	500	0	1000.5	987	0.5029530016663185	1000.5	976	0.4973476490641609	1.5	71815	36.59530882944951	4.0	196241	100.0	4.0	196241	100.0
CassandraWriteRequest	500	1	3001.5	720	0.3668958066866761	3001.5	724	0.3689341167238243	4.5	42650	21.733480771092687	12.0	0	0.0	12.0	0	0.0
CassandraWriteRequest	500	2	5002.5	990	0.5044817341941796	5002.5	997	0.508048776759189	7.5	21366	10.887633063427113	20.0	0	0.0	20.0	0	0.0
CassandraWriteRequest	500	3	7003.5	1000	0.5095775092870501	7003.5	999	0.5090679317777631	10.5	12853	6.549599726866456	28.0	0	0.0	28.0	0	0.0
CassandraWriteRequest	500	4	9004.5	999	0.5090679317777631	9004.5	993	0.5060104667220408	13.5	8869	4.519442929866847	36.0	0	0.0	36.0	0	0.0
CassandraWriteRequest	500	5	11005.5	927	0.4723783511090955	11005.5	919	0.46830173103479905	16.5	6128	3.122690976911043	44.0	0	0.0	44.0	0	0.0
CassandraWriteRequest	500	6	13006.5	954	0.48613694385984585	13006.5	969	0.49378060649915156	19.5	4720	2.4052058438348767	52.0	0	0.0	52.0	0	0.0
CassandraWriteRequest	500	7	15007.5	1000	0.5095775092870501	15007.5	999	0.5090679317777631	22.5	3774	1.9231455200493273	60.0	0	0.0	60.0	0	0.0
CassandraWriteRequest	500	8	17008.5	985	0.5019338466477444	17008.5	983	0.5009146916291702	25.5	3028	1.543000698121188	68.0	0	0.0	68.0	0	0.0
CassandraWriteRequest	500	9	19009.5	959	0.48868483140628105	19009.5	959	0.48868483140628105	28.5	2363	1.2041316544452993	76.0	0	0.0	76.0	0	0.0
CassandraWriteRequest	500	10	21010.5	997	0.508048776759189	21010.5	957	0.48766567638770697	31.5	2004	1.0211933286112485	84.0	0	0.0	84.0	0	0.0
CassandraWriteRequest	500	11	23011.5	888	0.4525048282469005	23011.5	867	0.44180370055187246	34.5	1654	0.8428412003607809	92.0	0	0.0	92.0	0	0.0
CassandraWriteRequest	500	12	25012.5	928	0.4728879286183825	25012.5	985	0.5019338466477444	37.5	1379	0.7027073853068422	100.0	0	0.0	100.0	0	0.0
CassandraWriteRequest	500	13	27013.5	981	0.49989553661059616	27013.5	987	0.5029530016663185	40.5	1566	0.7979983795435205	108.0	0	0.0	108.0	0	0.0
CassandraWriteRequest	500	14	29014.5	998	0.5085583542684761	29014.5	999	0.5090679317777631	43.5	1621	0.8260251425543083	116.0	0	0.0	116.0	0	0.0
CassandraWriteRequest	500	15	31015.5	999	0.5090679317777631	31015.5	999	0.5090679317777631	46.5	1047	0.5335276522235415	124.0	0	0.0	124.0	0	0.0
CassandraWriteRequest	500	16	33016.5	1000	0.5095775092870501	33016.5	1000	0.5095775092870501	49.5	821	0.41836313512466816	132.0	0	0.0	132.0	0	0.0
CassandraWriteRequest	500	17	35017.5	1000	0.5095775092870501	35017.5	1000	0.5095775092870501	52.5	746	0.3801448219281394	140.0	0	0.0	140.0	0	0.0
CassandraWriteRequest	500	18	37018.5	999	0.5090679317777631	37018.5	999	0.5090679317777631	55.5	719	0.36638622917738906	148.0	0	0.0	148.0	0	0.0
CassandraWriteRequest	500	19	39019.5	998	0.5085583542684761	39019.5	992	0.5055008892127537	58.5	583	0.29708368791435025	156.0	0	0.0	156.0	0	0.0
