'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	2000	0	1000.5	3996	0.5133337015907435	1000.5	3956	0.5081952260993446	1.0	297074	38.16268670329543	4.5	778441	100.0	4.5	778441	100.0
CassandraWriteRequest	2000	1	3001.5	3945	0.5067821453392101	3001.5	3985	0.5119206208306089	3.0	150416	19.322723237856177	13.5	0	0.0	13.5	0	0.0
CassandraWriteRequest	2000	2	5002.5	3988	0.5123060064924637	5002.5	3988	0.5123060064924637	5.0	91455	11.74848190164701	22.5	0	0.0	22.5	0	0.0
CassandraWriteRequest	2000	3	7003.5	3924	0.5040844457062257	7003.5	3872	0.49740442756740716	7.0	61708	7.927126140580982	31.5	0	0.0	31.5	0	0.0
CassandraWriteRequest	2000	4	9004.5	3939	0.5060113740155002	9004.5	3979	0.511149849506899	9.0	37227	4.78225067795761	40.5	0	0.0	40.5	0	0.0
CassandraWriteRequest	2000	5	11005.5	3870	0.49714750379283723	11005.5	3821	0.49085287131587363	11.0	25052	3.21822720026309	49.5	0	0.0	49.5	0	0.0
CassandraWriteRequest	2000	6	13006.5	3936	0.5056259883536453	13006.5	3996	0.5133337015907435	13.0	19498	2.504749878282362	58.5	0	0.0	58.5	0	0.0
CassandraWriteRequest	2000	7	15007.5	3884	0.4989459702148268	15007.5	3821	0.49085287131587363	15.0	15329	1.9691922701913183	67.5	0	0.0	67.5	0	0.0
CassandraWriteRequest	2000	8	17008.5	3927	0.5044698313680805	17008.5	3990	0.5125629302670337	17.0	11796	1.5153364224135162	76.5	0	0.0	76.5	0	0.0
CassandraWriteRequest	2000	9	19009.5	3992	0.5128198540416037	19009.5	3993	0.5129483159288886	19.0	8391	1.0779236962081904	85.5	0	0.0	85.5	0	0.0
CassandraWriteRequest	2000	10	21010.5	3726	0.4786489920238014	21010.5	3662	0.47042743123756325	21.0	6244	0.8021160242073581	94.5	0	0.0	94.5	0	0.0
CassandraWriteRequest	2000	11	23011.5	3775	0.48494362450076495	23011.5	3824	0.49123825697772855	23.0	5131	0.6591379436591854	103.5	0	0.0	103.5	0	0.0
CassandraWriteRequest	2000	12	25012.5	3968	0.5097367687467643	25012.5	3980	0.511278311394184	25.0	4439	0.5702423176579856	112.5	0	0.0	112.5	0	0.0
CassandraWriteRequest	2000	13	27013.5	3997	0.5134621634780285	27013.5	3998	0.5135906253653135	27.0	3824	0.49123825697772855	121.5	0	0.0	121.5	0	0.0
CassandraWriteRequest	2000	14	29014.5	3997	0.5134621634780285	29014.5	3995	0.5132052397034585	29.0	3135	0.40272801663838365	130.5	0	0.0	130.5	0	0.0
CassandraWriteRequest	2000	15	31015.5	3995	0.5132052397034585	31015.5	3999	0.5137190872525984	31.0	2921	0.3752371727593999	139.5	0	0.0	139.5	0	0.0
CassandraWriteRequest	2000	16	33016.5	3351	0.43047578429193734	33016.5	3287	0.4222542235056992	33.0	2640	0.33913938243232306	148.5	0	0.0	148.5	0	0.0
CassandraWriteRequest	2000	17	35017.5	3936	0.5056259883536453	35017.5	4000	0.5138475491398834	35.0	2471	0.317429323481163	157.5	0	0.0	157.5	0	0.0
CassandraWriteRequest	2000	18	37018.5	3781	0.4857143958244748	37018.5	3780	0.48558593393718985	37.0	2247	0.2886538607293295	166.5	0	0.0	166.5	0	0.0
CassandraWriteRequest	2000	19	39019.5	3977	0.5108929257323291	39019.5	3978	0.511021387619614	39.0	1760	0.2260929216215487	175.5	0	0.0	175.5	0	0.0
CassandraWriteRequest	2000	20	41020.5	4000	0.5138475491398834	41020.5	4000	0.5138475491398834	41.0	1818	0.233543711084077	184.5	0	0.0	184.5	0	0.0
CassandraWriteRequest	2000	21	43021.5	3800	0.48815517168288924	43021.5	3791	0.4869990146973245	43.0	1780	0.22866215936724812	193.5	0	0.0	193.5	0	0.0
CassandraWriteRequest	2000	22	45022.5	3972	0.5102506162959042	45022.5	3971	0.5101221544086193	45.0	1447	0.18588435090135283	202.5	0	0.0	202.5	0	0.0
CassandraWriteRequest	2000	23	47023.5	3989	0.5124344683797487	47023.5	3997	0.5134621634780285	47.0	1239	0.15916427834607888	211.5	0	0.0	211.5	0	0.0
CassandraWriteRequest	2000	24	49024.5	3987	0.5121775446051788	49024.5	3989	0.5124344683797487	49.0	1258	0.16160505420449334	220.5	0	0.0	220.5	0	0.0
CassandraWriteRequest	2000	25	51025.5	3961	0.5088375355357696	51025.5	3897	0.5006159747495315	51.0	1090	0.14002345714061823	229.5	0	0.0	229.5	0	0.0
CassandraWriteRequest	2000	26	53026.5	3936	0.5056259883536453	53026.5	3974	0.5105075400704742	53.0	1073	0.13783960505677373	238.5	0	0.0	238.5	0	0.0
CassandraWriteRequest	2000	27	55027.5	3973	0.5103790781831892	55027.5	3990	0.5125629302670337	55.0	972	0.12486495444099167	247.5	0	0.0	247.5	0	0.0
CassandraWriteRequest	2000	28	57028.5	3988	0.5123060064924637	57028.5	3997	0.5134621634780285	57.0	746	0.09583256791458826	256.5	0	0.0	256.5	0	0.0
CassandraWriteRequest	2000	29	59029.5	3989	0.5124344683797487	59029.5	3985	0.5119206208306089	59.0	791	0.10161335284241195	265.5	0	0.0	265.5	0	0.0
CassandraWriteRequest	2000	30	61030.5	3940	0.5061398359027852	61030.5	3921	0.5036990600443707	61.0	790	0.10148489095512697	274.5	0	0.0	274.5	0	0.0
CassandraWriteRequest	2000	31	63031.5	3977	0.5108929257323291	63031.5	4000	0.5138475491398834	63.0	852	0.10944952796679516	283.5	0	0.0	283.5	0	0.0
CassandraWriteRequest	2000	32	65032.5	4000	0.5138475491398834	65032.5	3959	0.5085806117611996	65.0	692	0.08889562600119984	292.5	0	0.0	292.5	0	0.0
CassandraWriteRequest	2000	33	67033.5	3813	0.48982517621759386	67033.5	3799	0.48802670979560425	67.0	629	0.08080252710224667	301.5	0	0.0	301.5	0	0.0
CassandraWriteRequest	2000	34	69034.5	3941	0.5062682977900701	69034.5	3996	0.5133337015907435	69.0	556	0.07142480933044379	310.5	0	0.0	310.5	0	0.0
CassandraWriteRequest	2000	35	71035.5	3591	0.46130663724033033	71035.5	3527	0.4530850764540922	71.0	531	0.06821326214831952	319.5	0	0.0	319.5	0	0.0
CassandraWriteRequest	2000	36	73036.5	3936	0.5056259883536453	73036.5	3999	0.5137190872525984	73.0	574	0.07373712330157327	328.5	0	0.0	328.5	0	0.0
CassandraWriteRequest	2000	37	75037.5	3998	0.5135906253653135	75037.5	3999	0.5137190872525984	75.0	475	0.061019396460361155	337.5	0	0.0	337.5	0	0.0
CassandraWriteRequest	2000	38	77038.5	4000	0.5138475491398834	77038.5	3980	0.511278311394184	77.0	417	0.05356860699783285	346.5	0	0.0	346.5	0	0.0
CassandraWriteRequest	2000	39	79039.5	3973	0.5103790781831892	79039.5	3992	0.5128198540416037	79.0	459	0.05896400626380162	355.5	0	0.0	355.5	0	0.0
CassandraWriteRequest	2000	40	81040.5	3999	0.5137190872525984	81040.5	3991	0.5126913921543187	81.0	503	0.06461632930434034	364.5	0	0.0	364.5	0	0.0
CassandraWriteRequest	2000	41	83041.5	3991	0.5126913921543187	83041.5	4000	0.5138475491398834	83.0	408	0.05241245001226811	373.5	0	0.0	373.5	0	0.0
CassandraWriteRequest	2000	42	85042.5	3981	0.511406773281469	85042.5	3966	0.5094798449721945	85.0	371	0.04765936018272419	382.5	0	0.0	382.5	0	0.0
CassandraWriteRequest	2000	43	87043.5	3946	0.506910607226495	87043.5	3961	0.5088375355357696	87.0	462	0.05934939192565653	391.5	0	0.0	391.5	0	0.0
CassandraWriteRequest	2000	44	89044.5	3979	0.511149849506899	89044.5	3975	0.5106360019577592	89.0	495	0.06358863420606058	400.5	0	0.0	400.5	0	0.0
CassandraWriteRequest	2000	45	91045.5	3835	0.49265133773786324	91045.5	3775	0.48494362450076495	91.0	481	0.06179016778407098	409.5	0	0.0	409.5	0	0.0
CassandraWriteRequest	2000	46	93046.5	3592	0.4614350991276153	93046.5	3656	0.46965665991385347	93.0	494	0.0634601723187756	418.5	0	0.0	418.5	0	0.0
CassandraWriteRequest	2000	47	95047.5	4000	0.5138475491398834	95047.5	4000	0.5138475491398834	95.0	594	0.07630636104727269	427.5	0	0.0	427.5	0	0.0
CassandraWriteRequest	2000	48	97048.5	4000	0.5138475491398834	97048.5	4000	0.5138475491398834	97.0	590	0.0757925134981328	436.5	0	0.0	436.5	0	0.0
CassandraWriteRequest	2000	49	99049.5	4000	0.5138475491398834	99049.5	4000	0.5138475491398834	99.0	526	0.06757095271189467	445.5	0	0.0	445.5	0	0.0
CassandraWriteRequest	2000	50	101050.5	3988	0.5123060064924637	101050.5	3959	0.5085806117611996	101.0	502	0.06448786741705537	454.5	0	0.0	454.5	0	0.0
CassandraWriteRequest	2000	51	103051.5	3855	0.49522057548356263	103051.5	3884	0.4989459702148268	103.0	345	0.04431935111331495	463.5	0	0.0	463.5	0	0.0
CassandraWriteRequest	2000	52	105052.5	4000	0.5138475491398834	105052.5	4000	0.5138475491398834	105.0	271	0.034813171454227104	472.5	0	0.0	472.5	0	0.0
CassandraWriteRequest	2000	53	107053.5	3835	0.49265133773786324	107053.5	3771	0.4844297769516251	107.0	198	0.02543545368242423	481.5	0	0.0	481.5	0	0.0
CassandraWriteRequest	2000	54	109054.5	3936	0.5056259883536453	109054.5	4000	0.5138475491398834	109.0	166	0.021324673289305162	490.5	0	0.0	490.5	0	0.0
CassandraWriteRequest	2000	55	111055.5	3599	0.4623343323386101	111055.5	3535	0.45411277155237195	111.0	128	0.01644312157247627	499.5	0	0.0	499.5	0	0.0
CassandraWriteRequest	2000	56	113056.5	3101	0.39836031247069464	113056.5	3101	0.39836031247069464	113.0	91	0.011690031742932348	508.5	0	0.0	508.5	0	0.0
CassandraWriteRequest	2000	57	115057.5	3936	0.5056259883536453	115057.5	4000	0.5138475491398834	115.0	84	0.010790798531937552	517.5	0	0.0	517.5	0	0.0
CassandraWriteRequest	2000	58	117058.5	4000	0.5138475491398834	117058.5	4000	0.5138475491398834	117.0	84	0.010790798531937552	526.5	0	0.0	526.5	0	0.0
CassandraWriteRequest	2000	59	119059.5	4000	0.5138475491398834	119059.5	4000	0.5138475491398834	119.0	74	0.009506179659087843	535.5	0	0.0	535.5	0	0.0
CassandraWriteRequest	2000	60	121060.5	3993	0.5129483159288886	121060.5	3982	0.511535235168754	121.0	25	0.0032115471821242713	544.5	0	0.0	544.5	0	0.0
CassandraWriteRequest	2000	61	123061.5	3904	0.5015152079605262	123061.5	3859	0.49573442303270254	123.0	15	0.0019269283092745628	553.5	0	0.0	553.5	0	0.0
CassandraWriteRequest	2000	62	125062.5	3886	0.4992028939893967	125062.5	3932	0.5051121408045054	125.0	32	0.004110780393119067	562.5	0	0.0	562.5	0	0.0
CassandraWriteRequest	2000	63	127063.5	3967	0.5096083068594793	127063.5	3955	0.5080667642120598	127.0	38	0.004881551716828893	571.5	0	0.0	571.5	0	0.0
CassandraWriteRequest	2000	64	129064.5	3961	0.5088375355357696	129064.5	3974	0.5105075400704742	129.0	23	0.0029546234075543297	580.5	0	0.0	580.5	0	0.0
CassandraWriteRequest	2000	65	131065.5	3788	0.4866136290354696	131065.5	3733	0.4795482252347962	131.0	30	0.0038538566185491257	589.5	0	0.0	589.5	0	0.0
CassandraWriteRequest	2000	66	133066.5	3883	0.49881750832754185	133066.5	3947	0.5070390691137799	133.0	34	0.004367704167689009	598.5	0	0.0	598.5	0	0.0
CassandraWriteRequest	2000	67	135067.5	3997	0.5134621634780285	135067.5	3996	0.5133337015907435	135.0	31	0.003982318505834096	607.5	0	0.0	607.5	0	0.0
CassandraWriteRequest	2000	68	137068.5	3998	0.5135906253653135	137068.5	3997	0.5134621634780285	137.0	19	0.0024407758584144464	616.5	0	0.0	616.5	0	0.0
CassandraWriteRequest	2000	69	139069.5	3940	0.5061398359027852	139069.5	3885	0.4990744321021118	139.0	29	0.0037253947312641546	625.5	0	0.0	625.5	0	0.0
CassandraWriteRequest	2000	70	141070.5	3672	0.47171205011041295	141070.5	3670	0.471455126335843	141.0	39	0.005010013604113863	634.5	0	0.0	634.5	0	0.0
CassandraWriteRequest	2000	71	143071.5	3936	0.5056259883536453	143071.5	3995	0.5132052397034585	143.0	15	0.0019269283092745628	643.5	0	0.0	643.5	0	0.0
CassandraWriteRequest	2000	72	145072.5	3976	0.5107644638450441	145072.5	3976	0.5107644638450441	145.0	19	0.0024407758584144464	652.5	0	0.0	652.5	0	0.0
CassandraWriteRequest	2000	73	147073.5	3946	0.506910607226495	147073.5	3922	0.5038275219316557	147.0	26	0.0033400090694092424	661.5	0	0.0	661.5	0	0.0
