'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	1000	0	1000.5	1984	0.510754418257411	1000.5	1982	0.5102395448519096	2.0	155972	40.152917401433925	4.5	388445	100.0	4.5	388445	100.0
CassandraWriteRequest	1000	1	3001.5	1955	0.5032887538776404	3001.5	1949	0.5017441336611361	6.0	87416	22.50408680765617	13.5	0	0.0	13.5	0	0.0
CassandraWriteRequest	1000	2	5002.5	1914	0.49273384906486123	5002.5	1922	0.4947933426868669	10.0	44983	11.580275199835242	22.5	0	0.0	22.5	0	0.0
CassandraWriteRequest	1000	3	7003.5	1696	0.43661264786520615	7003.5	1637	0.42142388240291423	14.0	26730	6.88128306452651	31.5	0	0.0	31.5	0	0.0
CassandraWriteRequest	1000	4	9004.5	1935	0.4981400198226261	9004.5	1994	0.5133287852849181	18.0	15921	4.098649744494073	40.5	0	0.0	40.5	0	0.0
CassandraWriteRequest	1000	5	11005.5	1992	0.5128139118794167	11005.5	1992	0.5128139118794167	22.0	10614	2.7324331629960485	49.5	0	0.0	49.5	0	0.0
CassandraWriteRequest	1000	6	13006.5	1980	0.5097246714464081	13006.5	1972	0.5076651778244025	26.0	8055	2.0736526406569786	58.5	0	0.0	58.5	0	0.0
CassandraWriteRequest	1000	7	15007.5	1989	0.5120416017711645	15007.5	1997	0.5141010953931703	30.0	6001	1.5448776532070179	67.5	0	0.0	67.5	0	0.0
CassandraWriteRequest	1000	8	17008.5	1501	0.3864124908288175	17008.5	1437	0.36993654185277197	34.0	4571	1.1767431682735008	76.5	0	0.0	76.5	0	0.0
CassandraWriteRequest	1000	9	19009.5	1895	0.4878425517125977	19009.5	1934	0.49788258311987543	38.0	3552	0.9144151681705261	85.5	0	0.0	85.5	0	0.0
CassandraWriteRequest	1000	10	21010.5	1970	0.5071503044189011	21010.5	1994	0.5133287852849181	42.0	3438	0.8850673840569451	94.5	0	0.0	94.5	0	0.0
CassandraWriteRequest	1000	11	23011.5	1997	0.5141010953931703	23011.5	1995	0.5135862219876688	46.0	2536	0.6528594781758036	103.5	0	0.0	103.5	0	0.0
CassandraWriteRequest	1000	12	25012.5	1991	0.512556475176666	25012.5	1993	0.5130713485821674	50.0	1967	0.5063779943106489	112.5	0	0.0	112.5	0	0.0
CassandraWriteRequest	1000	13	27013.5	1988	0.5117841650684138	27013.5	1932	0.497367709714374	54.0	1644	0.4232259393221692	121.5	0	0.0	121.5	0	0.0
CassandraWriteRequest	1000	14	29014.5	1899	0.48887229852360053	29014.5	1952	0.5025164437693882	58.0	1316	0.33878670081993595	130.5	0	0.0	130.5	0	0.0
CassandraWriteRequest	1000	15	31015.5	1951	0.5022590070666375	31015.5	1923	0.4950507793896176	62.0	1160	0.29862657519082497	139.5	0	0.0	139.5	0	0.0
CassandraWriteRequest	1000	16	33016.5	1941	0.49968464003913043	33016.5	1973	0.5079226145271531	66.0	1082	0.2785465123762695	148.5	0	0.0	148.5	0	0.0
CassandraWriteRequest	1000	17	35017.5	1996	0.5138436586904195	35017.5	1996	0.5138436586904195	70.0	987	0.2540900256149519	157.5	0	0.0	157.5	0	0.0
CassandraWriteRequest	1000	18	37018.5	1662	0.427859799971682	37018.5	1599	0.4116412876983872	74.0	914	0.23529714631415002	166.5	0	0.0	166.5	0	0.0
CassandraWriteRequest	1000	19	39019.5	1914	0.49273384906486123	39019.5	1973	0.5079226145271531	78.0	861	0.22165300106836233	175.5	0	0.0	175.5	0	0.0
CassandraWriteRequest	1000	20	41020.5	1952	0.5025164437693882	41020.5	1956	0.5035461905803911	82.0	804	0.2069791090115718	184.5	0	0.0	184.5	0	0.0
CassandraWriteRequest	1000	21	43021.5	1942	0.4999420767418811	43021.5	1927	0.49608052620062043	86.0	733	0.1887011031162713	193.5	0	0.0	193.5	0	0.0
CassandraWriteRequest	1000	22	45022.5	1957	0.5038036272831418	45022.5	1969	0.5068928677161503	90.0	724	0.1863841727915149	202.5	0	0.0	202.5	0	0.0
CassandraWriteRequest	1000	23	47023.5	1715	0.44150394521746966	47023.5	1676	0.43146391381019195	94.0	749	0.1928200903602827	211.5	0	0.0	211.5	0	0.0
CassandraWriteRequest	1000	24	49024.5	1936	0.49839745652537687	49024.5	1978	0.5092097980409067	98.0	584	0.15034303440641533	220.5	0	0.0	220.5	0	0.0
CassandraWriteRequest	1000	25	51025.5	2000	0.5148734055014224	51025.5	2000	0.5148734055014224	102.0	478	0.12305474391483995	229.5	0	0.0	229.5	0	0.0
CassandraWriteRequest	1000	26	53026.5	2000	0.5148734055014224	53026.5	2000	0.5148734055014224	106.0	486	0.12511423753684564	238.5	0	0.0	238.5	0	0.0
CassandraWriteRequest	1000	27	55027.5	2000	0.5148734055014224	55027.5	2000	0.5148734055014224	110.0	429	0.1104403454800551	247.5	0	0.0	247.5	0	0.0
CassandraWriteRequest	1000	28	57028.5	1572	0.404690496724118	57028.5	1520	0.391303788181081	114.0	233	0.059982751740915705	256.5	0	0.0	256.5	0	0.0
CassandraWriteRequest	1000	29	59029.5	1927	0.49608052620062043	59029.5	1979	0.5094672347436574	118.0	244	0.06281455547117352	265.5	0	0.0	265.5	0	0.0
CassandraWriteRequest	1000	30	61030.5	1995	0.5135862219876688	61030.5	1994	0.5133287852849181	122.0	250	0.0643591756876778	274.5	0	0.0	274.5	0	0.0
CassandraWriteRequest	1000	31	63031.5	1999	0.5146159687986717	63031.5	1999	0.5146159687986717	126.0	246	0.06332942887667495	283.5	0	0.0	283.5	0	0.0
CassandraWriteRequest	1000	32	65032.5	1999	0.5146159687986717	65032.5	1998	0.514358532095921	130.0	172	0.04427911287312233	292.5	0	0.0	292.5	0	0.0
CassandraWriteRequest	1000	33	67033.5	1789	0.46055426122102233	67033.5	1770	0.4556629638687588	134.0	177	0.04556629638687588	301.5	0	0.0	301.5	0	0.0
CassandraWriteRequest	1000	34	69034.5	1979	0.5094672347436574	69034.5	1985	0.5110118549601617	138.0	155	0.03990268892636024	310.5	0	0.0	310.5	0	0.0
CassandraWriteRequest	1000	35	71035.5	1900	0.4891297352263513	71035.5	1896	0.4880999884153484	142.0	138	0.03552626497959814	319.5	0	0.0	319.5	0	0.0
CassandraWriteRequest	1000	36	73036.5	1843	0.47445584316956074	73036.5	1852	0.4767727734943171	146.0	142	0.03655601179060099	328.5	0	0.0	328.5	0	0.0
CassandraWriteRequest	1000	37	75037.5	1948	0.5014866969583854	75037.5	1951	0.5022590070666375	150.0	85	0.021882119733810452	337.5	0	0.0	337.5	0	0.0
CassandraWriteRequest	1000	38	77038.5	1525	0.39259097169483453	77038.5	1469	0.37817451634079474	154.0	116	0.029862657519082497	346.5	0	0.0	346.5	0	0.0
CassandraWriteRequest	1000	39	79039.5	1843	0.47445584316956074	79039.5	1906	0.49067435544285554	158.0	88	0.022654429842062583	355.5	0	0.0	355.5	0	0.0
CassandraWriteRequest	1000	40	81040.5	1997	0.5141010953931703	81040.5	1996	0.5138436586904195	162.0	118	0.03037753092458392	364.5	0	0.0	364.5	0	0.0
CassandraWriteRequest	1000	41	83041.5	1998	0.514358532095921	83041.5	1994	0.5133287852849181	166.0	104	0.026773417086073965	373.5	0	0.0	373.5	0	0.0
CassandraWriteRequest	1000	42	85042.5	1994	0.5133287852849181	85042.5	1999	0.5146159687986717	170.0	69	0.01776313248979907	382.5	0	0.0	382.5	0	0.0
CassandraWriteRequest	1000	43	87043.5	1694	0.43609777445970477	87043.5	1630	0.4196218254836592	174.0	91	0.023426739950314718	391.5	0	0.0	391.5	0	0.0
CassandraWriteRequest	1000	44	89044.5	1865	0.4801194506300764	89044.5	1908	0.4911892288483569	178.0	58	0.014931328759541248	400.5	0	0.0	400.5	0	0.0
CassandraWriteRequest	1000	45	91045.5	1977	0.508952361338156	91045.5	1991	0.512556475176666	182.0	79	0.020337499517306182	409.5	0	0.0	409.5	0	0.0
CassandraWriteRequest	1000	46	93046.5	1985	0.5110118549601617	93046.5	1989	0.5120416017711645	186.0	46	0.011842088326532715	418.5	0	0.0	418.5	0	0.0
CassandraWriteRequest	1000	47	95047.5	1995	0.5135862219876688	95047.5	1998	0.514358532095921	190.0	37	0.009525158001776314	427.5	0	0.0	427.5	0	0.0
CassandraWriteRequest	1000	48	97048.5	1940	0.4994272033363797	97048.5	1923	0.4950507793896176	194.0	85	0.021882119733810452	436.5	0	0.0	436.5	0	0.0
CassandraWriteRequest	1000	49	99049.5	1981	0.5099821081491589	99049.5	1998	0.514358532095921	198.0	90	0.023169303247564006	445.5	0	0.0	445.5	0	0.0
CassandraWriteRequest	1000	50	101050.5	1999	0.5146159687986717	101050.5	1993	0.5130713485821674	202.0	50	0.01287183513753556	454.5	0	0.0	454.5	0	0.0
CassandraWriteRequest	1000	51	103051.5	1993	0.5130713485821674	103051.5	1991	0.512556475176666	206.0	49	0.012614398434784848	463.5	0	0.0	463.5	0	0.0
CassandraWriteRequest	1000	52	105052.5	1992	0.5128139118794167	105052.5	1998	0.514358532095921	210.0	33	0.00849541119077347	472.5	0	0.0	472.5	0	0.0
CassandraWriteRequest	1000	53	107053.5	1980	0.5097246714464081	107053.5	1976	0.5086949246354053	214.0	31	0.007980537785272046	481.5	0	0.0	481.5	0	0.0
CassandraWriteRequest	1000	54	109054.5	1925	0.49556565279511905	109054.5	1868	0.4808917607383285	218.0	39	0.010040031407277735	490.5	0	0.0	490.5	0	0.0
CassandraWriteRequest	1000	55	111055.5	1931	0.4971102730116233	111055.5	1956	0.5035461905803911	222.0	32	0.008237974488022758	499.5	0	0.0	499.5	0	0.0
CassandraWriteRequest	1000	56	113056.5	1953	0.502773880472139	113056.5	1990	0.5122990384739152	226.0	38	0.009782594704527026	508.5	0	0.0	508.5	0	0.0
CassandraWriteRequest	1000	57	115057.5	1996	0.5138436586904195	115057.5	1979	0.5094672347436574	230.0	51	0.01312927184028627	517.5	0	0.0	517.5	0	0.0
CassandraWriteRequest	1000	58	117058.5	1746	0.44948448300274174	117058.5	1764	0.4541183436522545	234.0	35	0.009010284596274891	526.5	0	0.0	526.5	0	0.0
CassandraWriteRequest	1000	59	119059.5	1994	0.5133287852849181	119059.5	1987	0.5115267283656632	238.0	15	0.003861550541260668	535.5	0	0.0	535.5	0	0.0
CassandraWriteRequest	1000	60	121060.5	1991	0.512556475176666	121060.5	1970	0.5071503044189011	242.0	26	0.006693354271518491	544.5	0	0.0	544.5	0	0.0
CassandraWriteRequest	1000	61	123061.5	1909	0.49144666555110766	123061.5	1934	0.49788258311987543	246.0	23	0.005921044163266357	553.5	0	0.0	553.5	0	0.0
CassandraWriteRequest	1000	62	125062.5	1991	0.512556475176666	125062.5	1994	0.5133287852849181	250.0	21	0.005406170757764935	562.5	0	0.0	562.5	0	0.0
CassandraWriteRequest	1000	63	127063.5	1988	0.5117841650684138	127063.5	1985	0.5110118549601617	254.0	35	0.009010284596274891	571.5	0	0.0	571.5	0	0.0
CassandraWriteRequest	1000	64	129064.5	1997	0.5141010953931703	129064.5	1999	0.5146159687986717	258.0	10	0.0025743670275071118	580.5	0	0.0	580.5	0	0.0
CassandraWriteRequest	1000	65	131065.5	1986	0.5112692916629125	131065.5	1980	0.5097246714464081	262.0	14	0.0036041138385099567	589.5	0	0.0	589.5	0	0.0
CassandraWriteRequest	1000	66	133066.5	1992	0.5128139118794167	133066.5	1997	0.5141010953931703	266.0	12	0.0030892404330085345	598.5	0	0.0	598.5	0	0.0
CassandraWriteRequest	1000	67	135067.5	1998	0.514358532095921	135067.5	2000	0.5148734055014224	270.0	12	0.0030892404330085345	607.5	0	0.0	607.5	0	0.0
CassandraWriteRequest	1000	68	137068.5	1946	0.5009718235528839	137068.5	1940	0.4994272033363797	274.0	13	0.0033466771357592456	616.5	0	0.0	616.5	0	0.0
CassandraWriteRequest	1000	69	139069.5	1994	0.5133287852849181	139069.5	1999	0.5146159687986717	278.0	11	0.002831803730257823	625.5	0	0.0	625.5	0	0.0
CassandraWriteRequest	1000	70	141070.5	1975	0.5084374879326546	141070.5	1936	0.49839745652537687	282.0	1	2.574367027507112E-4	634.5	0	0.0	634.5	0	0.0
CassandraWriteRequest	1000	71	143071.5	1846	0.47522815327781287	143071.5	1886	0.4855256213878413	286.0	9	0.0023169303247564006	643.5	0	0.0	643.5	0	0.0
CassandraWriteRequest	1000	72	145072.5	2000	0.5148734055014224	145072.5	1953	0.502773880472139	290.0	10	0.0025743670275071118	652.5	0	0.0	652.5	0	0.0
CassandraWriteRequest	1000	73	147073.5	1808	0.46544555857328584	147073.5	1793	0.46158400803202515	294.0	10	0.0025743670275071118	661.5	0	0.0	661.5	0	0.0
CassandraWriteRequest	1000	74	149074.5	1918	0.49376359587586405	149074.5	1980	0.5097246714464081	298.0	27	0.006950790974269202	670.5	0	0.0	670.5	0	0.0
CassandraWriteRequest	1000	75	151075.5	2000	0.5148734055014224	151075.5	1999	0.5146159687986717	302.0	26	0.006693354271518491	679.5	0	0.0	679.5	0	0.0
CassandraWriteRequest	1000	76	153076.5	1999	0.5146159687986717	153076.5	2000	0.5148734055014224	306.0	24	0.006178480866017069	688.5	0	0.0	688.5	0	0.0
CassandraWriteRequest	1000	77	155077.5	1998	0.514358532095921	155077.5	1996	0.5138436586904195	310.0	16	0.004118987244011379	697.5	0	0.0	697.5	0	0.0
CassandraWriteRequest	1000	78	157078.5	1912	0.4922189756593598	157078.5	1850	0.4762579000888157	314.0	14	0.0036041138385099567	706.5	0	0.0	706.5	0	0.0
CassandraWriteRequest	1000	79	159079.5	1841	0.4739409697640593	159079.5	1894	0.48758511500984697	318.0	1	2.574367027507112E-4	715.5	0	0.0	715.5	0	0.0
