'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	2000	0	1000.5	3165	0.41704165277625876	1000.5	3120	0.41111215060408446	1.5	155853	20.536237823108454	4.5	758917	99.99999999999999	4.5	758917	99.99999999999999
CassandraWriteRequest	2000	1	3001.5	2611	0.3440428927010463	3001.5	2603	0.3429887589815487	4.5	164933	21.73267959473829	13.5	0	0.0	13.5	0	0.0
CassandraWriteRequest	2000	2	5002.5	3862	0.5088830530874917	5002.5	3901	0.5140219549700428	7.5	108433	14.287860200786119	22.5	0	0.0	22.5	0	0.0
CassandraWriteRequest	2000	3	7003.5	3982	0.5246950588799565	7003.5	3992	0.5260127260293286	10.5	75777	9.984886357796702	31.5	0	0.0	31.5	0	0.0
CassandraWriteRequest	2000	4	9004.5	2675	0.35247596245702756	9004.5	2649	0.3490500278686602	13.5	52593	6.9300068386925044	40.5	0	0.0	40.5	0	0.0
CassandraWriteRequest	2000	5	11005.5	3948	0.5202149905720915	11005.5	3977	0.5240362253052705	16.5	37443	4.933741107393825	49.5	0	0.0	49.5	0	0.0
CassandraWriteRequest	2000	6	13006.5	3157	0.4159875190567611	13006.5	3095	0.4078179827306543	19.5	28041	3.694870453554209	58.5	0	0.0	58.5	0	0.0
CassandraWriteRequest	2000	7	15007.5	3383	0.4457667966325698	15007.5	3416	0.4501150982254976	22.5	21157	2.7877883879264793	67.5	0	0.0	67.5	0	0.0
CassandraWriteRequest	2000	8	17008.5	3818	0.5030853176302547	17008.5	3840	0.5059841853588732	25.5	16463	2.1692754280112316	76.5	0	0.0	76.5	0	0.0
CassandraWriteRequest	2000	9	19009.5	3188	0.42007228721981454	19009.5	3145	0.41440631847751463	28.5	12663	1.6685619112498467	85.5	0	0.0	85.5	0	0.0
CassandraWriteRequest	2000	10	21010.5	3875	0.5105960203816754	21010.5	3925	0.5171843561285357	31.5	10582	1.3943553774655197	94.5	0	0.0	94.5	0	0.0
CassandraWriteRequest	2000	11	23011.5	3840	0.5059841853588732	23011.5	3787	0.49900054946720124	34.5	8751	1.1530905224154946	103.5	0	0.0	103.5	0	0.0
CassandraWriteRequest	2000	12	25012.5	3821	0.5034806177750663	25012.5	3866	0.5094101199472406	37.5	7192	0.9476662138283896	112.5	0	0.0	112.5	0	0.0
CassandraWriteRequest	2000	13	27013.5	3942	0.5194243902824682	27013.5	3933	0.5182384898480334	40.5	5931	0.7815083862925721	121.5	0	0.0	121.5	0	0.0
