'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	1500	0	1500.5	4479	0.5037508575798815	1500.5	4476	0.5034134491019311	2.0	526058	59.16547636453612	4.5	889130	100.0	4.5	889130	100.0
CassandraWriteRequest	1500	1	4501.5	4497	0.5057753084475836	4501.5	4500	0.506112716925534	6.0	186365	20.960376997739363	13.5	0	0.0	13.5	0	0.0
CassandraWriteRequest	1500	2	7502.5	4411	0.4961029320796734	7502.5	4400	0.4948657676605221	10.0	77939	8.765759787657597	22.5	0	0.0	22.5	0	0.0
CassandraWriteRequest	1500	3	10503.5	4489	0.5048755525063826	10503.5	4500	0.506112716925534	14.0	38331	4.311068122771698	31.5	0	0.0	31.5	0	0.0
CassandraWriteRequest	1500	4	13504.5	4483	0.504200735550482	13504.5	4482	0.5040882660578319	18.0	21835	2.4557713720153407	40.5	0	0.0	40.5	0	0.0
CassandraWriteRequest	1500	5	16505.5	4463	0.5019513456974796	16505.5	4464	0.5020638151901297	22.0	12434	1.3984456716115754	49.5	0	0.0	49.5	0	0.0
CassandraWriteRequest	1500	6	19506.5	4500	0.506112716925534	19506.5	4500	0.506112716925534	26.0	7080	0.79628400796284	58.5	0	0.0	58.5	0	0.0
CassandraWriteRequest	1500	7	22507.5	4495	0.5055503694622834	22507.5	4495	0.5055503694622834	30.0	4038	0.4541518113211791	67.5	0	0.0	67.5	0	0.0
CassandraWriteRequest	1500	8	25508.5	4480	0.5038633270725316	25508.5	4480	0.5038633270725316	34.0	2737	0.30782900138337477	76.5	0	0.0	76.5	0	0.0
CassandraWriteRequest	1500	9	28509.5	4498	0.5058877779402337	28509.5	4498	0.5058877779402337	38.0	1847	0.20773115292476915	85.5	0	0.0	85.5	0	0.0
CassandraWriteRequest	1500	10	31510.5	4500	0.506112716925534	31510.5	4498	0.5058877779402337	42.0	1550	0.17432771360768393	94.5	0	0.0	94.5	0	0.0
CassandraWriteRequest	1500	11	34511.5	4489	0.5048755525063826	34511.5	4488	0.5047630830137325	46.0	1240	0.13946217088614712	103.5	0	0.0	103.5	0	0.0
CassandraWriteRequest	1500	12	37512.5	4490	0.5049880219990328	37512.5	4493	0.5053254304769831	50.0	595	0.0669193481268206	112.5	0	0.0	112.5	0	0.0
CassandraWriteRequest	1500	13	40513.5	4499	0.5060002474328839	40513.5	4493	0.5053254304769831	54.0	414	0.04656236995714912	121.5	0	0.0	121.5	0	0.0
CassandraWriteRequest	1500	14	43514.5	4491	0.5051004914916829	43514.5	4496	0.5056628389549335	58.0	340	0.03823962750104034	130.5	0	0.0	130.5	0	0.0
CassandraWriteRequest	1500	15	46515.5	4257	0.4787826302115551	46515.5	4258	0.47889509970420524	62.0	289	0.032503683375884294	139.5	0	0.0	139.5	0	0.0
CassandraWriteRequest	1500	16	49516.5	4500	0.506112716925534	49516.5	4496	0.5056628389549335	66.0	284	0.0319413359126337	148.5	0	0.0	148.5	0	0.0
