'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	2500	0	1500.5	7428	0.5063021945214667	1500.5	7371	0.502416999975462	3.5	1023882	69.78913617811368	6.0	1467108	100.0	6.0	1467108	100.0
CassandraWriteRequest	2500	1	4501.5	7441	0.5071882915231871	4501.5	7498	0.5110734860691919	10.5	273730	18.65779479084021	18.0	0	0.0	18.0	0	0.0
CassandraWriteRequest	2500	2	7502.5	7497	0.5110053247613673	7502.5	7497	0.5110053247613673	17.5	93362	6.363676021124553	30.0	0	0.0	30.0	0	0.0
CassandraWriteRequest	2500	3	10503.5	7197	0.49055693241397363	10503.5	7133	0.4861946087131963	24.5	38278	2.60907854091178	42.0	0	0.0	42.0	0	0.0
CassandraWriteRequest	2500	4	13504.5	7374	0.5026214838989359	13504.5	7406	0.5048026457493245	31.5	15166	1.0337343944685735	54.0	0	0.0	54.0	0	0.0
CassandraWriteRequest	2500	5	16505.5	7374	0.5026214838989359	16505.5	7343	0.5005084833563719	38.5	6837	0.46601886159710126	66.0	0	0.0	66.0	0	0.0
CassandraWriteRequest	2500	6	19506.5	7358	0.5015309029737416	19506.5	7421	0.5058250653666942	45.5	3293	0.22445518666655762	78.0	0	0.0	78.0	0	0.0
CassandraWriteRequest	2500	7	22507.5	7438	0.5069838075997132	22507.5	7438	0.5069838075997132	52.5	1425	0.09712986365011983	90.0	0	0.0	90.0	0	0.0
CassandraWriteRequest	2500	8	25508.5	7392	0.5038483874397794	25508.5	7392	0.5038483874397794	59.5	907	0.06182230619695346	102.0	0	0.0	102.0	0	0.0
CassandraWriteRequest	2500	9	28509.5	7409	0.5050071296727985	28509.5	7383	0.5032349356693577	66.5	955	0.06509404897253644	114.0	0	0.0	114.0	0	0.0
CassandraWriteRequest	2500	10	31510.5	7386	0.5034394195928317	31510.5	7365	0.5020080321285141	73.5	992	0.06761601736204834	126.0	0	0.0	126.0	0	0.0
CassandraWriteRequest	2500	11	34511.5	7424	0.5060295492901682	34511.5	7443	0.5073246141388364	80.5	1025	0.06986534052026164	138.0	0	0.0	138.0	0	0.0
CassandraWriteRequest	2500	12	37512.5	7381	0.5030986130537084	37512.5	7409	0.5050071296727985	87.5	710	0.0483945285554983	150.0	0	0.0	150.0	0	0.0
CassandraWriteRequest	2500	13	40513.5	7498	0.5110734860691919	40513.5	7496	0.5109371634535427	94.5	825	0.056233078955332534	162.0	0	0.0	162.0	0	0.0
CassandraWriteRequest	2500	14	43514.5	7490	0.5105281956065948	43514.5	7476	0.5095739372970497	101.5	1007	0.06863843697941802	174.0	0	0.0	174.0	0	0.0
CassandraWriteRequest	2500	15	46515.5	7066	0.48162780108894504	46515.5	7081	0.48265022070631475	108.5	799	0.05446088495189175	186.0	0	0.0	186.0	0	0.0
CassandraWriteRequest	2500	16	49516.5	7459	0.5084151950640308	49516.5	7459	0.5084151950640308	115.5	616	0.04198736561998163	198.0	0	0.0	198.0	0	0.0
CassandraWriteRequest	2500	17	52517.5	6612	0.450682567336556	52517.5	6554	0.44672921148272654	122.5	516	0.03517123483751707	210.0	0	0.0	210.0	0	0.0
CassandraWriteRequest	2500	18	55518.5	7219	0.49205648118611583	55518.5	7267	0.4953282239616988	129.5	407	0.027741652284630717	222.0	0	0.0	222.0	0	0.0
CassandraWriteRequest	2500	19	58519.5	7469	0.5090968081422772	58519.5	7480	0.5098465825283482	136.5	286	0.019494134037848613	234.0	0	0.0	234.0	0	0.0
CassandraWriteRequest	2500	20	61520.5	7484	0.5101192277596469	61520.5	7484	0.5101192277596469	143.5	220	0.014995487721422009	246.0	0	0.0	246.0	0	0.0
CassandraWriteRequest	2500	21	64521.5	7494	0.5108008408378933	64521.5	7491	0.5105963569144194	150.5	264	0.01799458526570641	258.0	0	0.0	258.0	0	0.0
CassandraWriteRequest	2500	22	67522.5	7489	0.5104600342987701	67522.5	7492	0.510664518222244	157.5	372	0.025356006510768123	270.0	0	0.0	270.0	0	0.0
CassandraWriteRequest	2500	23	70523.5	7497	0.5110053247613673	70523.5	7497	0.5110053247613673	164.5	152	0.010360518789346115	282.0	0	0.0	282.0	0	0.0
CassandraWriteRequest	2500	24	73524.5	7500	0.5112098086848412	73524.5	7500	0.5112098086848412	171.5	173	0.011791906253663671	294.0	0	0.0	294.0	0	0.0
CassandraWriteRequest	2500	25	76525.5	7470	0.5091649694501018	76525.5	7429	0.5063703558292914	178.5	115	0.007838550399834231	306.0	0	0.0	306.0	0	0.0
CassandraWriteRequest	2500	26	79526.5	7459	0.5084151950640308	79526.5	7500	0.5112098086848412	185.5	125	0.008520163478080687	318.0	0	0.0	318.0	0	0.0
CassandraWriteRequest	2500	27	82527.5	7462	0.5086196789875047	82527.5	7398	0.5042573552867273	192.5	63	0.004294162392952666	330.0	0	0.0	330.0	0	0.0
CassandraWriteRequest	2500	28	85528.5	7433	0.5066430010605899	85528.5	7497	0.5110053247613673	199.5	61	0.004157839777303375	342.0	0	0.0	342.0	0	0.0
CassandraWriteRequest	2500	29	88529.5	6989	0.47637938038644734	88529.5	6989	0.47637938038644734	206.5	84	0.005725549857270222	354.0	0	0.0	354.0	0	0.0
CassandraWriteRequest	2500	30	91530.5	7500	0.5112098086848412	91530.5	7452	0.5079380659092583	213.5	45	0.003067258852109047	366.0	0	0.0	366.0	0	0.0
CassandraWriteRequest	2500	31	94531.5	7452	0.5079380659092583	94531.5	7500	0.5112098086848412	220.5	19	0.0012950648486682644	378.0	0	0.0	378.0	0	0.0
CassandraWriteRequest	2500	32	97532.5	7500	0.5112098086848412	97532.5	7499	0.5111416473770165	227.5	34	0.002317484466037947	390.0	0	0.0	390.0	0	0.0
CassandraWriteRequest	2500	33	100533.5	7499	0.5111416473770165	100533.5	7500	0.5112098086848412	234.5	12	8.179356938957459E-4	402.0	0	0.0	402.0	0	0.0
CassandraWriteRequest	2500	34	103534.5	5712	0.3893373902943751	103534.5	5712	0.3893373902943751	241.5	17	0.0011587422330189734	414.0	0	0.0	414.0	0	0.0
CassandraWriteRequest	2500	35	106535.5	7500	0.5112098086848412	106535.5	7500	0.5112098086848412	248.5	18	0.001226903540843619	426.0	0	0.0	426.0	0	0.0
CassandraWriteRequest	2500	36	109536.5	7500	0.5112098086848412	109536.5	7500	0.5112098086848412	255.5	31	0.0021130005425640105	438.0	0	0.0	438.0	0	0.0
CassandraWriteRequest	2500	37	112537.5	7500	0.5112098086848412	112537.5	7500	0.5112098086848412	262.5	20	0.00136322615649291	450.0	0	0.0	450.0	0	0.0
CassandraWriteRequest	2500	38	115538.5	7500	0.5112098086848412	115538.5	7500	0.5112098086848412	269.5	3	2.0448392347393647E-4	462.0	0	0.0	462.0	0	0.0
CassandraWriteRequest	2500	39	118539.5	7500	0.5112098086848412	118539.5	7500	0.5112098086848412	276.5	0	0.0	474.0	0	0.0	474.0	0	0.0
CassandraWriteRequest	2500	40	121540.5	7500	0.5112098086848412	121540.5	7500	0.5112098086848412	283.5	0	0.0	486.0	0	0.0	486.0	0	0.0
CassandraWriteRequest	2500	41	124541.5	7500	0.5112098086848412	124541.5	7500	0.5112098086848412	290.5	0	0.0	498.0	0	0.0	498.0	0	0.0
CassandraWriteRequest	2500	42	127542.5	7500	0.5112098086848412	127542.5	7500	0.5112098086848412	297.5	0	0.0	510.0	0	0.0	510.0	0	0.0
CassandraWriteRequest	2500	43	130543.5	7500	0.5112098086848412	130543.5	7500	0.5112098086848412	304.5	0	0.0	522.0	0	0.0	522.0	0	0.0
CassandraWriteRequest	2500	44	133544.5	6787	0.462610796205869	133544.5	6723	0.45824847250509165	311.5	0	0.0	534.0	0	0.0	534.0	0	0.0
CassandraWriteRequest	2500	45	136545.5	6983	0.4759704125394995	136545.5	6983	0.4759704125394995	318.5	0	0.0	546.0	0	0.0	546.0	0	0.0
CassandraWriteRequest	2500	46	139546.5	7436	0.5068474849840638	139546.5	7500	0.5112098086848412	325.5	0	0.0	558.0	0	0.0	558.0	0	0.0
CassandraWriteRequest	2500	47	142547.5	7500	0.5112098086848412	142547.5	7500	0.5112098086848412	332.5	0	0.0	570.0	0	0.0	570.0	0	0.0
CassandraWriteRequest	2500	48	145548.5	7498	0.5110734860691919	145548.5	7498	0.5110734860691919	339.5	0	0.0	582.0	0	0.0	582.0	0	0.0
CassandraWriteRequest	2500	49	148549.5	7498	0.5110734860691919	148549.5	7498	0.5110734860691919	346.5	0	0.0	594.0	0	0.0	594.0	0	0.0
CassandraWriteRequest	2500	50	151550.5	7497	0.5110053247613673	151550.5	7496	0.5109371634535427	353.5	0	0.0	606.0	0	0.0	606.0	0	0.0
CassandraWriteRequest	2500	51	154551.5	7499	0.5111416473770165	154551.5	7500	0.5112098086848412	360.5	0	0.0	618.0	0	0.0	618.0	0	0.0
CassandraWriteRequest	2500	52	157552.5	7268	0.49539638526952345	157552.5	7224	0.49239728772523905	367.5	0	0.0	630.0	0	0.0	630.0	0	0.0
CassandraWriteRequest	2500	53	160553.5	7224	0.49239728772523905	160553.5	7257	0.49464661088345235	374.5	0	0.0	642.0	0	0.0	642.0	0	0.0
CassandraWriteRequest	2500	54	163554.5	6203	0.422804592436276	163554.5	6152	0.4193283657372191	381.5	0	0.0	654.0	0	0.0	654.0	0	0.0
CassandraWriteRequest	2500	55	166555.5	7395	0.5040528713632534	166555.5	7448	0.5076654206779596	388.5	0	0.0	666.0	0	0.0	666.0	0	0.0
CassandraWriteRequest	2500	56	169556.5	7487	0.5103237116831209	169556.5	7496	0.5109371634535427	395.5	0	0.0	678.0	0	0.0	678.0	0	0.0
CassandraWriteRequest	2500	57	172557.5	7500	0.5112098086848412	172557.5	7500	0.5112098086848412	402.5	36	0.002453807081687238	690.0	0	0.0	690.0	0	0.0
CassandraWriteRequest	2500	58	175558.5	7322	0.4990770958920543	175558.5	7258	0.494714772191277	409.5	4	2.72645231298582E-4	702.0	0	0.0	702.0	0	0.0
CassandraWriteRequest	2500	59	178559.5	7344	0.5005766446641965	178559.5	7404	0.5046663231336752	416.5	5	3.408065391232275E-4	714.0	0	0.0	714.0	0	0.0
CassandraWriteRequest	2500	60	181560.5	7482	0.5099829051439976	181560.5	7435	0.5067793236762392	423.5	38	0.002590129697336529	726.0	0	0.0	726.0	0	0.0
CassandraWriteRequest	2500	61	184561.5	6909	0.4709264757604757	184561.5	6896	0.4700403787587553	430.5	20	0.00136322615649291	738.0	0	0.0	738.0	0	0.0
CassandraWriteRequest	2500	62	187562.5	7436	0.5068474849840638	187562.5	7500	0.5112098086848412	437.5	0	0.0	750.0	0	0.0	750.0	0	0.0
CassandraWriteRequest	2500	63	190563.5	7500	0.5112098086848412	190563.5	7500	0.5112098086848412	444.5	0	0.0	762.0	0	0.0	762.0	0	0.0
CassandraWriteRequest	2500	64	193564.5	7471	0.5092331307579265	193564.5	7407	0.5048708070571492	451.5	0	0.0	774.0	0	0.0	774.0	0	0.0
CassandraWriteRequest	2500	65	196565.5	7375	0.5026896452067605	196565.5	7430	0.5064385171371161	458.5	0	0.0	786.0	0	0.0	786.0	0	0.0
CassandraWriteRequest	2500	66	199566.5	7485	0.5101873890674715	199566.5	7454	0.5080743885249075	465.5	0	0.0	798.0	0	0.0	798.0	0	0.0
CassandraWriteRequest	2500	67	202567.5	7438	0.5069838075997132	202567.5	7478	0.509710259912699	472.5	0	0.0	810.0	0	0.0	810.0	0	0.0
CassandraWriteRequest	2500	68	205568.5	7279	0.49614615965559455	205568.5	7255	0.4945102882678031	479.5	0	0.0	822.0	0	0.0	822.0	0	0.0
CassandraWriteRequest	2500	69	208569.5	7418	0.5056205814432203	208569.5	7425	0.5060977105979928	486.5	0	0.0	834.0	0	0.0	834.0	0	0.0
CassandraWriteRequest	2500	70	211570.5	7427	0.5062340332136421	211570.5	7417	0.5055524201353956	493.5	4	2.72645231298582E-4	846.0	0	0.0	846.0	0	0.0
CassandraWriteRequest	2500	71	214571.5	7025	0.4788331874681346	214571.5	7052	0.4806735427794	500.5	22	0.001499548772142201	858.0	0	0.0	858.0	0	0.0
CassandraWriteRequest	2500	72	217572.5	7500	0.5112098086848412	217572.5	7500	0.5112098086848412	507.5	10	6.81613078246455E-4	870.0	0	0.0	870.0	0	0.0
CassandraWriteRequest	2500	73	220573.5	7500	0.5112098086848412	220573.5	7500	0.5112098086848412	514.5	28	0.0019085166190900738	882.0	0	0.0	882.0	0	0.0
CassandraWriteRequest	2500	74	223574.5	7497	0.5110053247613673	223574.5	7495	0.510869002145718	521.5	0	0.0	894.0	0	0.0	894.0	0	0.0
CassandraWriteRequest	2500	75	226575.5	7481	0.509914743836173	226575.5	7483	0.5100510664518222	528.5	0	0.0	906.0	0	0.0	906.0	0	0.0
CassandraWriteRequest	2500	76	229576.5	7468	0.5090286468344526	229576.5	7462	0.5086196789875047	535.5	0	0.0	918.0	0	0.0	918.0	0	0.0
CassandraWriteRequest	2500	77	232577.5	7428	0.5063021945214667	232577.5	7397	0.5041891939789027	542.5	0	0.0	930.0	0	0.0	930.0	0	0.0
CassandraWriteRequest	2500	78	235578.5	7458	0.508347033756206	235578.5	7487	0.5103237116831209	549.5	0	0.0	942.0	0	0.0	942.0	0	0.0
CassandraWriteRequest	2500	79	238579.5	7457	0.5082788724483814	238579.5	7465	0.5088241629109787	556.5	0	0.0	954.0	0	0.0	954.0	0	0.0
CassandraWriteRequest	2500	80	241580.5	7499	0.5111416473770165	241580.5	7499	0.5111416473770165	563.5	0	0.0	966.0	0	0.0	966.0	0	0.0
CassandraWriteRequest	2500	81	244581.5	7341	0.5003721607407225	244581.5	7332	0.4997587089703008	570.5	0	0.0	978.0	0	0.0	978.0	0	0.0
CassandraWriteRequest	2500	82	247582.5	7441	0.5071882915231871	247582.5	7449	0.5077335819857843	577.5	0	0.0	990.0	0	0.0	990.0	0	0.0
CassandraWriteRequest	2500	83	250583.5	7471	0.5092331307579265	250583.5	7469	0.5090968081422772	584.5	0	0.0	1002.0	0	0.0	1002.0	0	0.0
CassandraWriteRequest	2500	84	253584.5	6128	0.41769249434942757	253584.5	6067	0.4135346545721242	591.5	0	0.0	1014.0	0	0.0	1014.0	0	0.0
