'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	3500	0	1500.0	9739	0.4789164165702425	1500.0	9676	0.4758183845090529	6.0	1671270	82.18488956990956	8.5	2033549	100.0	8.5	2033549	100.0
CassandraWriteRequest	3500	1	4500.0	3036	0.1492956402820881	4500.0	3036	0.1492956402820881	18.0	271664	13.35910764874611	25.5	0	0.0	25.5	0	0.0
CassandraWriteRequest	3500	2	7500.0	10436	0.5131914696916573	7500.0	10499	0.5162895017528468	30.0	56403	2.773623846782153	42.5	0	0.0	42.5	0	0.0
CassandraWriteRequest	3500	3	10500.0	10500	0.5163386768649293	10500.0	10500	0.5163386768649293	42.0	12547	0.6170001312975493	59.5	0	0.0	59.5	0	0.0
CassandraWriteRequest	3500	4	13500.0	10500	0.5163386768649293	13500.0	10500	0.5163386768649293	54.0	4367	0.2147477144637282	76.5	0	0.0	76.5	0	0.0
CassandraWriteRequest	3500	5	16500.0	10500	0.5163386768649293	16500.0	10500	0.5163386768649293	66.0	2426	0.11929882191183984	93.5	0	0.0	93.5	0	0.0
CassandraWriteRequest	3500	6	19500.0	10016	0.49253792261706014	19500.0	9966	0.4900791670129414	78.0	3052	0.1500824420754061	110.5	0	0.0	110.5	0	0.0
CassandraWriteRequest	3500	7	22500.0	10212	0.5021762445852055	22500.0	10261	0.5045858250772418	90.0	2396	0.11782356854936862	127.5	0	0.0	127.5	0	0.0
CassandraWriteRequest	3500	8	25500.0	10486	0.515650225295776	25500.0	10482	0.5154535248474466	102.0	2565	0.12613416249128986	144.5	0	0.0	144.5	0	0.0
CassandraWriteRequest	3500	9	28500.0	10383	0.5105851887512914	28500.0	10362	0.5095525113975616	114.0	1996	0.09815352371641893	161.5	0	0.0	161.5	0	0.0
CassandraWriteRequest	3500	10	31500.0	10193	0.5012419174556404	31500.0	10218	0.5024712952576997	126.0	1487	0.07312339166649046	178.5	0	0.0	178.5	0	0.0
CassandraWriteRequest	3500	11	34500.0	10480	0.5153551746232817	34500.0	10469	0.5148142483903756	138.0	1162	0.057141480239718836	195.5	0	0.0	195.5	0	0.0
CassandraWriteRequest	3500	12	37500.0	10407	0.5117653914412684	37500.0	10372	0.5100442625183853	150.0	453	0.02227632577331552	212.5	0	0.0	212.5	0	0.0
CassandraWriteRequest	3500	13	40500.0	10394	0.5111261149841976	40500.0	10378	0.5103393131908796	162.0	386	0.018981593263796448	229.5	0	0.0	229.5	0	0.0
CassandraWriteRequest	3500	14	43500.0	10050	0.49420987642786085	43500.0	10049	0.4941607013157785	174.0	213	0.010474298873545708	246.5	0	0.0	246.5	0	0.0
CassandraWriteRequest	3500	15	46500.0	10340	0.5084706589317494	46500.0	10404	0.5116178661050214	186.0	304	0.01494923407304176	263.5	0	0.0	263.5	0	0.0
CassandraWriteRequest	3500	16	49500.0	9551	0.46967149549875614	49500.0	9487	0.46652428832548415	198.0	172	0.008458119278168365	280.5	0	0.0	280.5	0	0.0
CassandraWriteRequest	3500	17	52500.0	10436	0.5131914696916573	52500.0	10500	0.5163386768649293	210.0	189	0.009294096183568726	297.5	0	0.0	297.5	0	0.0
CassandraWriteRequest	3500	18	55500.0	10500	0.5163386768649293	55500.0	10496	0.5161419764165998	222.0	51	0.0025079307162010848	314.5	0	0.0	314.5	0	0.0
CassandraWriteRequest	3500	19	58500.0	10496	0.5161419764165998	58500.0	10500	0.5163386768649293	234.0	56	0.0027538062766129558	331.5	0	0.0	331.5	0	0.0
CassandraWriteRequest	3500	20	61500.0	10353	0.5091099353888202	61500.0	10289	0.5059627282155483	246.0	7	3.4422578457661947E-4	348.5	0	0.0	348.5	0	0.0
CassandraWriteRequest	3500	21	64500.0	10139	0.4985864614031922	64500.0	10140	0.49863563651527454	258.0	3	1.4752533624712264E-4	365.5	0	0.0	365.5	0	0.0
CassandraWriteRequest	3500	22	67500.0	10275	0.505274276646395	67500.0	10288	0.5059135531034659	270.0	25	0.0012293778020593554	382.5	0	0.0	382.5	0	0.0
CassandraWriteRequest	3500	23	70500.0	10321	0.5075363318021843	70500.0	10307	0.5068478802330311	282.0	25	0.0012293778020593554	399.5	0	0.0	399.5	0	0.0
CassandraWriteRequest	3500	24	73500.0	10313	0.5071429309055253	73500.0	10370	0.5099459122942206	294.0	4	1.9670044832949686E-4	416.5	0	0.0	416.5	0	0.0
CassandraWriteRequest	3500	25	76500.0	10313	0.5071429309055253	76500.0	10278	0.5054218019826422	306.0	0	0.0	433.5	0	0.0	433.5	0	0.0
CassandraWriteRequest	3500	26	79500.0	10085	0.49593100535074397	79500.0	10063	0.4948491528849317	318.0	4	1.9670044832949686E-4	450.5	0	0.0	450.5	0	0.0
CassandraWriteRequest	3500	27	82500.0	10390	0.510929414535868	82500.0	10441	0.5134373452520692	330.0	35	0.0017211289228830976	467.5	0	0.0	467.5	0	0.0
CassandraWriteRequest	3500	28	85500.0	10421	0.5124538430104217	85500.0	10426	0.5126997185708335	342.0	51	0.0025079307162010848	484.5	0	0.0	484.5	0	0.0
CassandraWriteRequest	3500	29	88500.0	10237	0.5034056223872648	88500.0	10185	0.5008485165589813	354.0	4	1.9670044832949686E-4	501.5	0	0.0	501.5	0	0.0
CassandraWriteRequest	3500	30	91500.0	10344	0.5086673593800789	91500.0	10378	0.5103393131908796	366.0	2	9.835022416474843E-5	518.5	0	0.0	518.5	0	0.0
CassandraWriteRequest	3500	31	94500.0	10278	0.5054218019826422	94500.0	10240	0.503553147723512	378.0	0	0.0	535.5	0	0.0	535.5	0	0.0
CassandraWriteRequest	3500	32	97500.0	10151	0.4991765627481806	97500.0	10152	0.49922573786026303	390.0	0	0.0	552.5	0	0.0	552.5	0	0.0
CassandraWriteRequest	3500	33	100500.0	10339	0.508421483819667	100500.0	10341	0.5085198340438317	402.0	0	0.0	569.5	0	0.0	569.5	0	0.0
CassandraWriteRequest	3500	34	103500.0	10435	0.5131422945795749	103500.0	10483	0.5155026999595289	414.0	0	0.0	586.5	0	0.0	586.5	0	0.0
CassandraWriteRequest	3500	35	106500.0	10442	0.5134865203641515	106500.0	10444	0.5135848705883163	426.0	0	0.0	603.5	0	0.0	603.5	0	0.0
CassandraWriteRequest	3500	36	109500.0	10315	0.50724128112969	109500.0	10269	0.5049792259739008	438.0	0	0.0	620.5	0	0.0	620.5	0	0.0
CassandraWriteRequest	3500	37	112500.0	10337	0.5083231335955023	112500.0	10330	0.5079789078109256	450.0	11	5.409262329061163E-4	637.5	0	0.0	637.5	0	0.0
CassandraWriteRequest	3500	38	115500.0	8927	0.4389862255593546	115500.0	8991	0.44213343273262656	462.0	28	0.0013769031383064779	654.5	0	0.0	654.5	0	0.0
CassandraWriteRequest	3500	39	118500.0	10500	0.5163386768649293	118500.0	10500	0.5163386768649293	474.0	23	0.001131027577894607	671.5	0	0.0	671.5	0	0.0
CassandraWriteRequest	3500	40	121500.0	10500	0.5163386768649293	121500.0	10436	0.5131914696916573	486.0	0	0.0	688.5	0	0.0	688.5	0	0.0
CassandraWriteRequest	3500	41	124500.0	10253	0.5041924241805829	124500.0	10312	0.5070937557934428	498.0	0	0.0	705.5	0	0.0	705.5	0	0.0
CassandraWriteRequest	3500	42	127500.0	9986	0.4910626692545889	127500.0	9928	0.4882105127538112	510.0	0	0.0	722.5	0	0.0	722.5	0	0.0
CassandraWriteRequest	3500	43	130500.0	10145	0.49888151207568643	130500.0	10148	0.4990290374119335	522.0	0	0.0	739.5	0	0.0	739.5	0	0.0
CassandraWriteRequest	3500	44	133500.0	10301	0.5065528295605368	133500.0	10297	0.5063561291122073	534.0	0	0.0	756.5	0	0.0	756.5	0	0.0
CassandraWriteRequest	3500	45	136500.0	10371	0.509995087406303	136500.0	10435	0.5131422945795749	546.0	0	0.0	773.5	0	0.0	773.5	0	0.0
CassandraWriteRequest	3500	46	139500.0	10432	0.5129947692433278	139500.0	10424	0.5126013683466688	558.0	0	0.0	790.5	0	0.0	790.5	0	0.0
CassandraWriteRequest	3500	47	142500.0	9912	0.4874237109604932	142500.0	9862	0.4849649553563745	570.0	0	0.0	807.5	0	0.0	807.5	0	0.0
CassandraWriteRequest	3500	48	145500.0	10368	0.5098475620700559	145500.0	10421	0.5124538430104217	582.0	0	0.0	824.5	0	0.0	824.5	0	0.0
