'Request type'	'Load'	'Bucket'	'Start time'	'Absolute'	'Percent of requests'	'End time'	'Absolute'	'Percent of requests'	'Residence time'	'Absolute'	'Percent of requests'	'Theor. think time'	'Absolute'	'Percent of requests'	'Actual think time'	'Absolute'	'Percent of requests'
CassandraWriteRequest	5000	0	1500.5	13111	0.45931726347665786	1500.5	13076	0.4580911095431911	5.0	2230943	78.1565581368626	8.0	2854454	100.0	8.0	2854454	100.0
CassandraWriteRequest	5000	1	4501.5	13730	0.48100267161425614	4501.5	13705	0.4801268473760656	15.0	538266	18.85705637575522	24.0	0	0.0	24.0	0	0.0
CassandraWriteRequest	5000	2	7502.5	14893	0.5217460151748811	7502.5	14952	0.5238129603770108	25.0	44627	1.5634163311092069	40.0	0	0.0	40.0	0	0.0
CassandraWriteRequest	5000	3	10503.5	14754	0.5168764324105415	10503.5	14691	0.5146693553303013	35.0	9961	0.34896340946464716	56.0	0	0.0	56.0	0	0.0
CassandraWriteRequest	5000	4	13504.5	14414	0.5049652227711499	13504.5	14478	0.5072073328209178	45.0	4717	0.16525051726179507	72.0	0	0.0	72.0	0	0.0
CassandraWriteRequest	5000	5	16505.5	13884	0.48639774892151	16505.5	13820	0.4841556388717422	55.0	2856	0.1000541609708897	88.0	0	0.0	88.0	0	0.0
CassandraWriteRequest	5000	6	19506.5	13568	0.4753273305507813	19506.5	13568	0.4753273305507813	65.0	2885	0.10107011708719076	104.0	0	0.0	104.0	0	0.0
CassandraWriteRequest	5000	7	22507.5	14253	0.4993249146772027	22507.5	14253	0.4993249146772027	75.0	2819	0.09875794109836766	120.0	0	0.0	120.0	0	0.0
CassandraWriteRequest	5000	8	25508.5	12883	0.45132974642435997	25508.5	12905	0.4521004717539676	85.0	3353	0.11746554682611805	136.0	0	0.0	136.0	0	0.0
CassandraWriteRequest	5000	9	28509.5	13989	0.4900762107219104	28509.5	13968	0.4893405183618303	95.0	3215	0.11263099703130616	152.0	0	0.0	152.0	0	0.0
